Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
10,Tony Stark,iron_man_3.txt,Nope.,0.0,[0.5296393  0.10025536],[ 0.9449149 -0.8784879],0.07461822032928467
11,Ms. Warren,spider_man_homecoming.txt,Nope.,0.0,[0.5296393  0.10025536],[ 0.9449149 -0.8784879],0.07461822032928467
12,Peter,spider_man_homecoming.txt,Nope.,0.0,[0.5296393  0.10025536],[ 0.9449149 -0.8784879],0.07461822032928467
13,Steve Rogers,captain_america.txt,Mustard gas. He was in the hundred and seventh infantry. I was hoping I could be assigned…,0.0,[ 1.831172  -1.0780811],[ 1.8571454 -2.0758893],0.038288235664367676
14,Steve Rogers,captain_america.txt,"She was a nurse in a TB ward. Got hit, couldn’t shake it. [the doctor looks at Steve’s file which shows he has a long list of health issues]",-0.05,[ 1.0336995  -0.49171397],[ 1.9656292 -2.0172904],0.11461865901947021
15,Steve Rogers,captain_america.txt,"Look, just give me a chance.",0.0,[ 1.0175977  -0.20070946],[ 1.7404169 -1.675025 ],0.16540728509426117
16,Steve Rogers,captain_america.txt,Is there anything you can do?,0.0,[ 2.3514714 -1.4043621],[ 1.9562833 -1.8889166],0.04510655999183655
17,Steve Rogers,captain_america.txt,"[quietly] Hey, you wanna show some respect?",0.0,[ 1.6414711 -0.8876654],[ 1.8472689 -2.0063467],0.14001435041427612
18,Steve Rogers,captain_america.txt,I can do this all day. [and attacks the guy again],0.0,[ 1.3153634  -0.51825505],[ 1.0995523 -1.2421578],0.07894876599311829
19,James Barnes,captain_america.txt,Hey! Pick on someone your own size.,0.6,[0.10500114 0.2126644 ],[ 1.703056  -1.7871529],0.17002679407596588
20,James Barnes,captain_america.txt,"Sometimes, I think you like getting punched.",0.0,[0.24061692 0.33990937],[ 1.6758243 -1.6174374],0.13094854354858398
21,Steve Rogers,captain_america.txt,I had him on the ropes.,0.0,[ 1.0640848  -0.08285015],[ 1.2966744 -1.1762267],0.08551758527755737
22,James Barnes,captain_america.txt,How many times is this?,0.5,[ 1.9161016 -1.1210063],[ 1.4990059 -1.3880684],0.04679661989212036
23,James Barnes,captain_america.txt,"Oh, you’re from Paramus now? You know it’s illegal to lie on the enlistment form. And seriously, Jersey?",-0.4166666666666666,[0.31169578 0.17536163],[ 1.8464298 -1.7580904],0.06965237855911255
24,Steve Rogers,captain_america.txt,You get your orders?,0.0,[ 1.0701647 -0.3468715],[ 1.6991473 -1.6376226],0.10625804960727692
25,James Barnes,captain_america.txt,The one-o-seventh. Sergeant James Barnes. Shipping out for England first thing tomorrow.,0.25,[ 1.6249651  -0.90993637],[ 1.8276585 -1.8909453],0.025212079286575317
26,Steve Rogers,captain_america.txt,I should be going.,0.0,[ 1.2116281 -0.5843725],[ 1.4160548 -1.2977706],0.07682514190673828
27,James Barnes,captain_america.txt,"Come on, man. My last night! Gotta get you cleaned up.",0.0,[ 2.1872182 -1.2152282],[ 1.7618409 -1.7081902],0.17467349767684937
28,Steve Rogers,captain_america.txt,Why? Where are we going?,0.0,[ 2.2551785 -1.4177041],[ 1.5908293 -1.68656  ],0.04114949703216553
29,James Barnes,captain_america.txt,The future.,0.0,[0.14887266 0.2706804 ],[ 1.0165992 -1.0245129],0.03823855519294739
30,James Barnes,captain_america.txt,"I don’t see what the problem is. You’re about to be the last eligible man in New York. You know, there’s three and a half million women here.",-0.0101010101010101,[ 1.1496587  -0.48652488],[-0.01653012  0.04196194],0.10188466310501099
31,Steve Rogers,captain_america.txt,"Well, I’d settle for just one.",0.0,[ 1.9197692 -1.0069861],[ 1.4005946 -1.3258122],0.09095454216003418
32,James Barnes,captain_america.txt,Good thing I took care of that.,0.7,[-0.8079574  1.1392777],[ 1.6577785 -1.592421 ],0.1709645390510559
33,Steve Rogers,captain_america.txt,What did you tell her about me?,0.0,[ 2.0696704 -1.2248561],[ 1.4559451 -1.3793465],0.16937373578548431
34,James Barnes,captain_america.txt,Only the good stuff.,0.35,[-0.12934147  0.630546  ],[ 1.1963586 -1.1732095],0.05324786901473999
35,Howard Stark,captain_america.txt,"[addressing the audience at the World Exposition fair] Ladies and gentlemen, what if I told you that in just a few short years, your automobile won’t even have to touch the ground at all.",0.1666666666666666,[0.44717476 0.05766714],[ 1.4068182 -1.3029186],0.09652945399284363
36,Howard Stark,captain_america.txt,"Yes. Thanks, Mandy. [addressing the audience again] With Stark robotic reversion technology, you’ll be able to do just that.",0.1,[ 0.7070902 -0.2455096],[ 1.9557351 -1.8491431],0.037111252546310425
37,James Barnes,captain_america.txt,Holy cow.,-0.1333333333333333,[0.4627087  0.05146135],[ 1.3208637 -1.1917062],0.05104753375053406
38,Howard Stark,captain_america.txt,"I did say a few years, didn’t I?",-0.2,[ 1.5898647  -0.73795897],[ 1.6450983 -1.5784303],0.08414947986602783
39,James Barnes,captain_america.txt,"Hey, Steve, what do you say we treat these girls…",0.0,[ 1.7477654 -1.0057453],[ 0.9791897  -0.97415924],0.17713269591331482
40,James Barnes,captain_america.txt,Come on. You’re kind of missing the point of a double date. We’re taking the girls dancing.,0.1333333333333333,[ 1.369416  -0.8063589],[ 0.5797777 -0.535949 ],0.17262564599514008
41,Steve Rogers,captain_america.txt,You go ahead. I’ll catch up with you.,0.0,[ 1.8859137 -1.1342319],[ 1.4620532 -1.3059022],0.15587975084781647
42,James Barnes,captain_america.txt,You’re really gonna do this again?,0.2,[ 1.2254968  -0.40245098],[ 1.6061891 -1.5178936],0.11562934517860413
43,Steve Rogers,captain_america.txt,"Well, it’s a fair. I’m gonna try my luck.",0.7,[ 1.7395551 -0.9260289],[ 1.2984494 -1.2410182],0.15135657787322998
44,James Barnes,captain_america.txt,"As who? Steve from Ohio? They’ll catch you. Or worse, they’ll actually take you.",-0.2,[ 1.2757772 -0.750733 ],[ 1.1090087 -1.2819613],0.0989137589931488
45,Steve Rogers,captain_america.txt,"Look, I know you don’t think I can do this.",0.0,[ 1.2194039  -0.38020223],[ 1.5842804 -1.3658859],0.08914825320243835
46,James Barnes,captain_america.txt,"This isn’t a back alley, Steve. It’s war!",0.0,[ 1.8677375 -0.9346932],[ 1.5729063 -1.717933 ],0.05810555815696716
47,Steve Rogers,captain_america.txt,I know it’s a war. You don’t have to tell me.,0.0,[ 1.6995811  -0.76884854],[ 1.6259211 -1.5594541],0.09714779257774353
48,James Barnes,captain_america.txt,Why are you so keen to fight? There are so many important jobs.,0.45,[-0.13170815  0.57703936],[ 1.4972044 -1.3987843],0.0866750180721283
49,Steve Rogers,captain_america.txt,What am I gonna do? Collect scrap metal…,0.0,[ 1.8639467 -1.2660923],[ 1.871121  -2.0256722],0.05269348621368408
50,James Barnes,captain_america.txt,Yes!,0.0,[0.46695566 0.27137807],[ 0.95645845 -0.900527  ],0.030625462532043457
51,Steve Rogers,captain_america.txt,…in my little red wagon.,-0.09375,[0.5317802  0.18475246],[ 1.5912572 -1.5050678],0.07847806811332703
52,James Barnes,captain_america.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
53,Col. Chester Phillips,captain_america.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
54,Abe,spider_man_homecoming.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
55,James Barnes,captain_america.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
56,Col. Chester Phillips,captain_america.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
57,Abe,spider_man_homecoming.txt,Why not?,0.0,[ 1.919399  -1.1547927],[ 1.094062  -1.0516711],0.08751428127288818
58,Steve Rogers,captain_america.txt,"I’m not gonna sit in a factory, Bucky.",0.0,[ 1.5479926 -0.7415012],[ 1.3655206 -1.4494745],0.09229573607444763
59,James Barnes,captain_america.txt,I don’t…,0.0,[ 1.7290003  -0.86099035],[ 1.5109811 -1.4815687],0.07410183548927307
60,Steve Rogers,captain_america.txt,"Bucky, come on! There are men laying down their lives. I got no right to do any less than them. That’s what you don’t understand. This isn’t about me.",-0.155026455026455,[ 1.8460766 -1.0284009],[ 1.2650665 -1.2875205],0.17525437474250793
61,James Barnes,captain_america.txt,Right. Cause you got nothing to prove.,0.2857142857142857,[0.40666074 0.36140588],[ 1.0981964 -0.9862661],0.08053398132324219
62,James Barnes,captain_america.txt,"[he turns to the girls] Yes, we are. [back to Steve] Don’t do anything stupid until I get back.",-0.2666666666666666,[ 1.7479962 -1.0384073],[ 1.1112868 -1.0331013],0.17514199018478394
63,Steve Rogers,captain_america.txt,How can I? You’re taking all the stupid with you.,-0.7999999999999999,[ 1.7405138 -0.947616 ],[ 1.1644498 -1.0831668],0.1425384283065796
64,James Barnes,captain_america.txt,You’re a punk.,0.0,[0.7026109  0.07596333],[ 0.74288535 -0.7288481 ],0.1390223652124405
65,Steve Rogers,captain_america.txt,Jerk. Be careful.,-0.1,[ 1.4355103 -0.7777102],[ 1.1679496 -1.1838037],0.05152714252471924
66,Steve Rogers,captain_america.txt,Don’t win the war till I get there!,1.0,[ 2.0181134 -1.0097963],[ 1.060354  -1.0990291],0.054590582847595215
67,James Barnes,captain_america.txt,[He salutes then starts to walk away] Come on girls. They’re playing our song.,0.0,[0.76177484 0.04808442],[ 0.7907212 -0.726356 ],0.16964584589004517
68,Steve Rogers,captain_america.txt,Is there a problem?,0.0,[ 2.1554146 -1.2826911],[ 1.6025085 -1.6264708],0.046382248401641846
69,Brock Rumlow,winter_soldier.txt,Is there a problem?,0.0,[ 2.1554146 -1.2826911],[ 1.6025085 -1.6264708],0.046382248401641846
70,Dr. Abraham Erskine,captain_america.txt,"[to the MP] Thank you. [to Steve] So, you want to go overseas. Kill some Nazis.",0.0,[0.12275393 0.24358636],[ 0.6066218 -0.6799465],0.061034828424453735
71,Steve Rogers,captain_america.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
72,Vers,captain_marvel.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
73,Justin,iron_man_2.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
74,Jane Foster,thor_dark_world.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
75,Toomes,spider_man_homecoming.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
76,Dr. Abraham Erskine,captain_america.txt,Dr. Abraham Erskine. [walks over and introduces himself to Steve] I represent the Strategic Scientific Reserve.,0.0,[ 0.89603347 -0.38914827],[ 1.9935237 -2.2928572],0.03371661901473999
77,Steve Rogers,captain_america.txt,Steve Rogers.,0.0,[0.2851221  0.35119843],[ 1.2728854 -1.2821655],0.028945446014404297
78,Steve Rogers,winter_soldier.txt,Steve Rogers.,0.0,[0.2851221  0.35119843],[ 1.2728854 -1.2821655],0.028945446014404297
79,Steve Rogers,captain_america.txt,Where are you from?,0.0,[ 2.1969097 -1.292565 ],[ 1.2770983 -1.3016175],0.07205000519752502
80,Dr. Abraham Erskine,captain_america.txt,"Queens. 73rd Street and Utopia Parkway. Before that, Germany. This troubles you?",0.0,[ 1.4444062  -0.85615575],[ 1.1821221 -1.1783504],0.03978779911994934
81,Steve Rogers,captain_america.txt,[shakes his head] No.,0.0,[ 1.4972421 -0.6480849],[ 1.6014217 -1.5582956],0.08083564043045044
82,Dr. Abraham Erskine,captain_america.txt,"[flipping through Steve’s file] Where are you from, Mr. Rogers? Mmm? Is it New Haven? Or Paramus? Five exams in five different cities.",0.0681818181818181,[ 1.8298596 -1.1595525],[ 2.1612804 -2.2901762],0.02416244149208069
83,Steve Rogers,captain_america.txt,That might not be the right file.,0.2857142857142857,[ 1.5911176  -0.95377916],[ 1.3654075 -1.4085199],0.02153158187866211
84,Dr. Abraham Erskine,captain_america.txt,"No, it’s not the exams I’m interested in. It’s the five tries. But you didn’t answer my question. Do you want to kill Nazis?",0.075,[ 1.5685931 -0.9446291],[ 1.4761003 -1.4592248],0.07101267576217651
85,Steve Rogers,captain_america.txt,Is this a test?,0.0,[ 1.7221864 -1.0431701],[ 1.5380987 -1.499778 ],0.037822574377059937
86,Steve Rogers,civil_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
87,Dr. Abraham Erskine,captain_america.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
88,Peggy Carter,captain_america.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
89,Vers,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
90,Carol,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
91,Pepper,iron_man_2.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
92,Tony,iron_man_2.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
93,Maya Hansen,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
94,Happy Hogan,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
95,Taggert,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
96,Maya Hansen,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
97,Bruce Banner,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
98,Jane Foster,thor_dark_world.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
99,Tony Stark,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
100,Pepper Potts,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
101,Thanos,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
102,Ned,spider_man_homecoming.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
103,Tony,spider_man_homecoming.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
104,Steve Rogers,civil_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
105,Dr. Abraham Erskine,captain_america.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
106,Peggy Carter,captain_america.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
107,Vers,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
108,Carol,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
109,Pepper,iron_man_2.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
110,Tony,iron_man_2.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
111,Maya Hansen,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
112,Happy Hogan,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
113,Taggert,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
114,Maya Hansen,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
115,Bruce Banner,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
116,Jane Foster,thor_dark_world.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
117,Tony Stark,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
118,Pepper Potts,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
119,Thanos,infinity_war.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
120,Ned,spider_man_homecoming.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
121,Tony,spider_man_homecoming.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
122,Steve Rogers,captain_america.txt,I don’t wanna kill anyone. I don’t like bullies. I don’t care where they’re from.,0.0,[ 1.7510611 -1.0518852],[ 0.81108254 -0.94614685],0.1388002187013626
123,Dr. Abraham Erskine,captain_america.txt,"Well, there are already so many big men fighting this war. Maybe what we need now is the little guy, huh? I can offer you a chance.",0.1041666666666666,[ 0.86687356 -0.16863462],[ 1.3764861 -1.4219148],0.08434182405471802
124,Dr. Abraham Erskine,captain_america.txt,Only a chance.,0.0,[ 0.8159948  -0.13766244],[ 1.0086429  -0.89786166],0.03806033730506897
125,Steve Rogers,captain_america.txt,I’ll take it.,0.0,[ 1.6008137  -0.70785385],[ 0.8933281 -0.8714749],0.16305483877658844
126,Dr. Abraham Erskine,captain_america.txt,"Good. So where is the little guy from, actually?",0.1708333333333333,[ 1.9091673 -1.1667899],[ 1.7357737 -1.899799 ],0.0914936363697052
127,Steve Rogers,captain_america.txt,Brooklyn.,0.0,[0.56209254 0.12248971],[ 1.134833  -1.1112794],0.029998838901519775
128,Dr. Abraham Erskine,captain_america.txt,"[Dr. Erskine stamps Steve’s form and hands him back his file] Congratulations, soldier.",0.0,[0.19598468 0.374066  ],[ 1.9445249 -2.1424673],0.13734084367752075
129,Johann Schmidt,captain_america.txt,"Are you ready, Dr. Zola?",0.2,[ 2.2485456 -1.2569498],[ 1.8473736 -1.900151 ],0.11574338376522064
130,Dr. Arnim Zola,captain_america.txt,My machine requires the most delicate calibration. Forgive me if I seem overcautious.,0.1,[ 1.3367107  -0.64318085],[ 1.8296348 -1.7054352],0.07794049382209778
131,Johann Schmidt,captain_america.txt,And are you certain that those conductors of yours can withstand the energy surge long enough for a transference?,0.0547619047619047,[ 1.9845926 -1.2812091],[ 1.4104251 -1.5549538],0.03189527988433838
132,Dr. Arnim Zola,captain_america.txt,"With this artifact, I am certain of nothing. I fear it may not work at all.",0.2142857142857142,[ 1.9292307 -1.287518 ],[ 1.6833653 -1.6567789],0.029121220111846924
133,Dr. Arnim Zola,captain_america.txt,Twenty percent. Forty. Sixty. Stabilising at 70%.,0.0,[ 1.4194577 -1.0142072],[ 1.7995942 -1.6050589],0.01964583992958069
134,Johann Schmidt,captain_america.txt,"[takes over the controls] I have not come all this way for safety, Doctor. [He turns the controls up to maximum and blue light flitters through the room.]",0.2,[ 1.7028793 -1.0961909],[ 1.8275037 -1.9382461],0.0451960563659668
135,Dr. Arnim Zola,captain_america.txt,What is that?,0.0,[ 2.0403779 -1.0718771],[ 1.3264277 -1.3025846],0.025523483753204346
136,Pepper,iron_man_2.txt,What is that?,0.0,[ 2.0403779 -1.0718771],[ 1.3264277 -1.3025846],0.025523483753204346
137,Pepper Potts,iron_man_3.txt,What is that?,0.0,[ 2.0403779 -1.0718771],[ 1.3264277 -1.3025846],0.025523483753204346
138,Tony,spider_man_homecoming.txt,What is that?,0.0,[ 2.0403779 -1.0718771],[ 1.3264277 -1.3025846],0.025523483753204346
139,Johann Schmidt,captain_america.txt,"I must congratulate you, Arnim. Your designs do not disappoint. Though they may require some slight reinforcement.",-0.1666666666666666,[ 1.524247   -0.72934026],[ 1.8570648 -1.9479173],0.15221676230430603
140,Dr. Arnim Zola,captain_america.txt,"The exchange is stable. Amazing! The energy we have just collected could power my design, all my designs. This will change the war.",0.7500000000000001,[ 0.8532025  -0.31496835],[ 1.8793112 -1.923143 ],0.054253220558166504
141,Johann Schmidt,captain_america.txt,"Dr. Zola, this will change the world.",0.0,[0.44323578 0.28700778],[ 1.8103365 -1.8716713],0.04702058434486389
142,Peggy Carter,captain_america.txt,"Recruits, attention! Gentlemen, I’m Agent Carter. I supervise all operations for this division.",0.0,[ 1.262183   -0.53190386],[ 2.0823805 -2.1234837],0.04340177774429321
143,Peggy Carter,captain_america.txt,"What’s your name, soldier?",0.0,[ 2.2688797 -1.2301545],[ 1.6578649 -1.8138658],0.16124530136585236
144,Peggy Carter,captain_america.txt,"Step forward, Hodge.",0.0,[ 0.9737706 -0.4002015],[ 1.3389286 -1.3659058],0.030112922191619873
145,Peggy Carter,captain_america.txt,Put your right foot forward.,0.2857142857142857,[ 0.9777788  -0.27829713],[ 1.2849883 -1.347949 ],0.09046447277069092
146,Col. Chester Phillips,captain_america.txt,Agent Carter.,0.0,[0.32716662 0.33746332],[ 1.462377  -1.4281559],0.028184741735458374
147,Steve Rogers,captain_america.txt,Agent Carter.,0.0,[0.32716662 0.33746332],[ 1.462377  -1.4281559],0.028184741735458374
148,Col. Chester Phillips,captain_america.txt,Agent Carter.,0.0,[0.32716662 0.33746332],[ 1.462377  -1.4281559],0.028184741735458374
149,Steve Rogers,captain_america.txt,Agent Carter.,0.0,[0.32716662 0.33746332],[ 1.462377  -1.4281559],0.028184741735458374
150,Peggy Carter,captain_america.txt,Colonel Phillips.,0.0,[0.48672527 0.32766396],[ 1.219465 -1.219006],0.02866944670677185
151,Col. Chester Phillips,captain_america.txt,I see you’re breaking in the candidates. That’s good! [to Hodge] Get your ass up out of that dirt and stand in that line at attention 'til somebody comes tells you what to do.,0.875,[0.32593456 0.26730078],[ 1.185388 -1.243776],0.13613811135292053
152,Col. Chester Phillips,captain_america.txt,[addressing the new army recruits] General Patton has said that wars are fought with weapons but they are won by men. We are going to win this war because we have the best men… [he sees Rogers and continues talking] And because they’re gonna get better. Much better. The Strategic Scientific Reserve is an Allied effort made up of the best minds in the free world. Our goal is to create the best army in history. But every army starts with one man. At the end of this week we will choose that man. He will be the first in a new breed of super-soldiers. [While Phillips talk we see scenes of Steve unpacking and training where he fails to keep up and gets bullied by the others.],0.4393939393939394,[0.55924094 0.02779612],[ 1.6181766 -1.7708589],0.04083746671676636
153,Col. Chester Phillips,captain_america.txt,"And they, will personally escort Adolf Hitler to the gates of Hell.",0.0,[-0.13711067  0.7712146 ],[ 0.81332177 -0.94012034],0.050090283155441284
154,Steve Rogers,captain_america.txt,"[as he gives the flag to Sergeant Duffy] Thank you, sir. [He climbs into the car and they drive away.]",0.0,[ 1.0903558  -0.34665847],[ 1.7471795 -1.8697871],0.0990598201751709
155,Peggy Carter,captain_america.txt,"Faster, ladies! Come on. My grandmother has more life in her, God rest her soul. Move it!",0.625,[ 2.1500666 -1.2274615],[ 0.04210645 -0.09573666],0.16911359131336212
156,Col. Chester Phillips,captain_america.txt,"[walking besides Erskine] You’re not really thinking about picking Rogers, are you?",-0.1,[ 1.8761193 -1.2128913],[ 1.7216309 -2.002638 ],0.0587368905544281
157,Dr. Abraham Erskine,captain_america.txt,I am more than just thinking about it. He is the clear choice.,0.3,[ 2.0436687 -1.2362219],[ 1.6552643 -1.6990615],0.1092037558555603
158,Col. Chester Phillips,captain_america.txt,"When you brought a ninety-pound asthmatic onto my army base, I let it slide. I thought, what the hell? Maybe he’ll be useful to you, like a gerbil. I never thought you’d pick him. [referring to Steve]",-0.25,[ 1.9995114 -1.280293 ],[ 1.4064177 -1.7095183],0.16515286266803741
159,Peggy Carter,captain_america.txt,[as Phillips and Erskine arrive she commands the soldiers,0.0,[ 1.1067995  -0.47646937],[ 1.4624302 -1.5786625],0.03515613079071045
160,Col. Chester Phillips,captain_america.txt,You stick a needle in that kids arm and it’s gonna go right through him. [watching Steve struggling whilst training with the other new recruits],0.099025974025974,[ 1.0243889 -0.3646635],[ 1.6278518 -1.6248487],0.11589080095291138
161,Peggy Carter,captain_america.txt,"Come on, girls.",0.0,[0.5315026 0.1792903],[ 0.24061187 -0.21408586],0.16961893439292908
162,Col. Chester Phillips,captain_america.txt,Look at that. He’s making me cry.,0.0,[ 1.0190371  -0.20742023],[ 1.675979  -1.6140329],0.17247596383094788
163,Dr. Abraham Erskine,captain_america.txt,I am looking for qualities beyond the physical.,0.0,[ 1.0310174 -0.304127 ],[ 1.8229479 -1.938089 ],0.07228070497512817
164,Col. Chester Phillips,captain_america.txt,Do you know how long it took to set up this project?,-0.05,[ 1.8841345 -1.2352391],[ 2.1437764 -2.0416474],0.022596538066864014
165,Dr. Abraham Erskine,captain_america.txt,"Yeah, I know.",0.0,[-0.33913457  0.88937503],[ 1.2451187 -1.0932318],0.05702885985374451
166,Peter,spider_man_homecoming.txt,"Yeah, I know.",0.0,[-0.33913457  0.88937503],[ 1.2451187 -1.0932318],0.05702885985374451
167,Peter,spider_man_homecoming.txt,"Yeah, I know.",0.0,[-0.33913457  0.88937503],[ 1.2451187 -1.0932318],0.05702885985374451
