Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
DEADPOOL,"Dopinder, I'm starting to think I'm in
                 this cab for a reason.",0.0,[-0.00631718  0.37695947],[ 1.7224404 -1.7203571],0.0917069315910339,-6.184116840362549,-5.729222297668457,-6.629730224609375,-4.557624340057373,-1.7311761379241943,-6.775541305541992,-3.209618091583252,-4.782844066619873,-7.102633953094482,-5.604799270629883,-5.235352039337158,-6.454104423522949,-7.026742935180664,-6.785070896148682,-6.419378757476807,-8.245361328125,-7.958937168121338,-6.4846391677856445,-7.183297157287598,-7.02875280380249,-4.960504055023193,-8.056117057800293,-2.031712770462036,-7.306672096252441,-8.108954429626465,-6.348040580749512,-6.128289222717285,0.9649023413658142
DOPINDER,Because you hailed it?,0.0,[ 0.9568216  -0.29340407],[ 1.6293567 -1.6362222],0.0911303162574768,-6.223488807678223,-6.777080059051514,-6.444346904754639,-5.01400899887085,-4.324150085449219,-6.94504451751709,-1.603320837020874,-0.9540739059448242,-7.106882095336914,-6.6292595863342285,-6.023670673370361,-6.946152210235596,-7.685871601104736,-6.368433952331543,-7.266097068786621,-7.338122367858887,-8.39173698425293,-7.291449546813965,-6.690454006195068,-8.129563331604004,-6.134271144866943,-9.438624382019043,-4.920190811157227,-8.802845001220703,-8.208415031433105,-7.154759883880615,-5.227924346923828,0.9446738958358765
DEADPOOL,"No, my slender brown friend... to give
                 you one crucial piece of advice: Love...
                 is a beautiful thing. When it finds you,
                 the whole world smells like Daffodil
                 Daydream.

    Deadpool's own heartbreak is palpable.        He takes another
    deep, cleansing BREATH.",0.3071428571428571,[ 0.24912821 -0.09618015],[ 1.78488   -1.8790729],0.0978872328996658,-0.5549076795578003,-7.0492939949035645,-5.683481216430664,-5.024200916290283,-1.1158372163772583,-0.9894005060195923,-5.8636579513549805,-5.997905731201172,-5.70217752456665,-4.743162631988525,-3.696540594100952,-6.6881208419799805,-7.5504937171936035,-6.319242000579834,-6.543403148651123,-4.928516864776611,-5.913074970245361,-5.0325422286987305,-0.925050675868988,-6.598555564880371,-4.059595584869385,-5.910891532897949,-4.667328834533691,-5.472862720489502,-5.53613805770874,-3.7569844722747803,-7.697911262512207,-2.965782642364502
DEADPOOL (CONT'D),"So hold onto love tight. Go at Bandhu
                hard. Get Gita back. Or else... the
                whole world will taste like Mama June
                after hot yoga.",0.0799603174603174,[ 0.72226125 -0.28115404],[ 1.1511062 -1.1338364],0.0957016795873642,-6.012162208557129,-6.864607334136963,-5.078607082366943,-4.926610469818115,-3.4041082859039307,-1.7006416320800781,-5.9968342781066895,-5.6613569259643555,-3.3551042079925537,-5.60836935043335,-5.698646545410156,-6.256829261779785,-7.957810878753662,-5.890944480895996,-6.0172343254089355,-7.436522483825684,-6.807301044464111,-5.513197898864746,-1.5150598287582397,-6.458373069763184,-4.555766582489014,-7.800967216491699,-5.510961532592773,-6.987960338592529,-6.610715866088867,-4.888657569885254,-7.68792724609375,0.7649155855178833
DOPINDER,And how does Ms. Mama June taste?,0.0,[ 2.051421  -1.2322704],[ 1.159427  -1.1304916],0.109133094549179,-5.828683376312256,-6.272581100463867,-6.138043403625488,-4.975799083709717,-5.076010704040527,-6.373594284057617,-1.6686123609542847,0.6901733875274658,-6.635322570800781,-6.271568775177002,-5.690229892730713,-6.842257022857666,-7.455073833465576,-6.359333038330078,-7.045467853546143,-7.081470489501953,-8.241377830505371,-7.05714225769043,-5.9427947998046875,-7.807580947875977,-6.213521480560303,-10.032988548278809,-5.815722465515137,-8.946837425231934,-7.611232757568359,-6.729197978973389,-5.511720657348633,-0.6279030442237854
DEADPOOL,"Like two hobos making love under a
                drizzle of Limburger- I could go all day
                like this. Point is, bad.

    Deadpool chucks the bag of Corn Nuts into the back seat and
    pulls out his PISTOLS. He starts CHAMBERING shells into two
    magazines.

    Suddenly, he frantically pats himself down, like a Hollywood
    agent who can't find his phone.",-0.071111111111111,[ 0.84801793 -0.47683844],[ 1.4658595 -1.5701798],0.0975603461265564,-6.20557975769043,-5.704338073730469,-5.304689407348633,-3.8288915157318115,-3.691209077835083,-6.606634140014648,-6.285501956939697,-6.5104804039001465,-7.155564785003662,-5.3143744468688965,-5.084974765777588,-5.857172966003418,-7.35600471496582,-6.86337423324585,-6.915750980377197,-8.562994003295898,-8.176177978515625,-6.713442802429199,-6.981500625610352,-8.131890296936035,-6.086077690124512,-8.36501407623291,-4.895550727844238,-8.217565536499023,-8.575897216796875,-6.2217583656311035,-7.444903373718262,2.6726701259613037
DEADPOOL (CONT'D),"Shiiiit. My extra mags! I usually leave
                them right by the door so I'll trip over
                them! Someone must've moved them...",0.0357142857142857,[ 0.40439656 -0.34884998],[ 1.5510329 -1.7373594],0.1081180572509765,-6.86649227142334,-4.504219055175781,-4.815968036651611,-2.7674169540405273,-4.233365535736084,-6.844847679138184,-6.028288841247559,-6.032017707824707,-6.603786468505859,-5.274492263793945,-6.082418441772461,-5.442682266235352,-5.83156681060791,-4.809847354888916,-6.143192291259766,-8.208911895751953,-7.788848400115967,-5.464004993438721,-7.803397178649902,-6.834482192993164,-6.118750095367432,-7.311925411224365,-4.056286811828613,-7.055695533752441,-8.252991676330566,-6.289577007293701,-5.483840465545654,2.177187442779541
DOPINDER,Shall we turn back?,0.0,[ 2.041122  -1.1457144],[ 1.3893868 -1.4433135],0.0906086564064025,-6.934694766998291,-6.362480640411377,-5.97485876083374,-4.401332855224609,-4.740131855010986,-6.235782623291016,-1.033065676689148,-0.659720242023468,-6.616005897521973,-6.468080997467041,-5.764803886413574,-7.073145866394043,-7.332711219787598,-6.521847248077393,-7.031529903411865,-7.417357444763184,-8.354532241821289,-6.992037773132324,-7.240761756896973,-7.600931167602539,-5.452129364013672,-9.44372844696045,-5.08304500579834,-8.527233123779297,-7.848856449127197,-7.083683013916016,-5.6286211013793945,0.5793556571006775
DEADPOOL,"No time. Not today.
                    (slides in last bullets)
                Ten, eleven, twelve... or bust.
                    (chambers a shell into each
                     gun, looks up)
                Right here!

    The cab SCREECHES to a stop on the shoulder of the highest
    FREEWAY in a massive INTERCHANGE of freeways. Dopinder halts
    the meter and hands Deadpool his CARD.",0.0892857142857142,[ 1.1356649 -0.7972568],[ 1.4588455 -1.6734507],0.0932149589061737,-6.144055366516113,-5.602752685546875,-4.9183173179626465,-4.0423264503479,-3.6929147243499756,-6.949123382568359,-4.5748610496521,-5.067049980163574,-7.525542259216309,-6.069912910461426,-3.96289324760437,-6.752372741699219,-7.631162166595459,-6.0116047859191895,-6.732529163360596,-8.464637756347656,-8.369070053100586,-6.493146896362305,-7.750640869140625,-8.066987991333008,-6.154141902923584,-8.510577201843262,-4.873429775238037,-8.264242172241211,-9.088164329528809,-7.081240653991699,-6.058953285217285,2.175074577331543
DOPINDER,My card.    That's $27.50.,0.0,[-0.48364675  0.6147945 ],[ 1.5663593 -1.48108  ],0.0902729928493499,-6.2384748458862305,-6.1549882888793945,-5.983032703399658,-4.5634589195251465,-3.9085896015167236,-6.745261192321777,-6.301607131958008,-6.414402961730957,-6.188881874084473,-6.000997066497803,-6.6193060874938965,-6.648258209228516,-7.335956573486328,-4.89530611038208,-6.561576843261719,-7.009461402893066,-7.96399450302124,-5.817046642303467,-7.069347381591797,-7.468454360961914,-5.528684139251709,-7.500222206115723,-4.4619832038879395,-7.370152950286865,-8.164498329162598,-6.606848239898682,-5.981206893920898,2.970421552658081
DEADPOOL,"Oooo. I never carry a wallet when I'm
                 working. Ruins the lines of my suit.
                 How 'bout a crisp high five?

    Dopinder stares as he and Deadpool slap skin.        Deadpool GETS
    OUT of the cab.",0.0866666666666666,[ 0.32862577 -0.06809185],[ 1.4158708 -1.6370357],0.1074140518903732,-5.927723407745361,-5.346463680267334,-5.897477149963379,-4.267087459564209,-3.1377270221710205,-7.090700626373291,-3.4990763664245605,-3.1818270683288574,-7.341475486755371,-5.970999240875244,-4.521244525909424,-6.330403804779053,-6.829859733581543,-5.454527854919434,-6.564494609832764,-9.021297454833984,-8.227313995361328,-6.286995887756348,-6.984974384307861,-7.532838821411133,-6.414473056793213,-8.419835090637207,-4.2164177894592285,-7.885033130645752,-8.633955955505371,-7.193165302276611,-5.436859130859375,1.7339071035385132
DOPINDER,Be sure to... ask for me again?,0.5,[ 1.6857303 -1.2126452],[ 1.936905  -2.0469139],0.0939416289329528,-6.247303485870361,-6.400941848754883,-6.203742504119873,-4.939996242523193,-3.6506588459014893,-5.5234222412109375,-3.2610597610473633,-1.9597150087356567,-5.858297824859619,-7.132884502410889,-6.6935858726501465,-7.339212894439697,-8.325825691223145,-6.212863922119141,-7.2735700607299805,-7.098396301269531,-8.582830429077148,-6.825844764709473,-6.684077262878418,-8.12190055847168,-4.784411430358887,-8.982133865356445,-5.607213973999023,-8.383935928344727,-8.141182899475098,-7.513311862945557,-6.796919345855713,1.4326815605163574
DEADPOOL,"I owe you one. Merry Christmas,
                 Dopinder.",0.0,[0.16354151 0.14415792],[ 1.6704319 -1.7331585],0.1116503477096557,-3.8199169635772705,-6.5667595863342285,-6.189729690551758,-5.378564357757568,-4.181618690490723,-3.120323419570923,-7.155028343200684,-5.613298416137695,-3.473484516143799,-7.013809680938721,-7.32393217086792,-7.118103981018066,-7.788496017456055,-3.165626049041748,-7.099396228790283,-1.1303935050964355,-7.361715316772461,-4.01753568649292,-4.0975260734558105,-7.676526069641113,-4.4346442222595215,-6.325162410736084,-6.437623977661133,-6.3644914627075195,-6.339667320251465,-6.321533679962158,-7.013087749481201,-1.2896627187728882
DOPINDER,"And a convivial... Tuesday in April to
                 you, Pool... Guy.

    Deadpool closes the door with a flourish.         Boom.",0.0,[-0.6966526  0.6805445],[ 1.3294052 -1.5314629],0.1059015542268753,-4.917110443115234,-4.64658784866333,-5.7065043449401855,-4.786742687225342,-3.656865119934082,-7.000448226928711,-6.5374956130981445,-6.1341729164123535,-7.073268413543701,-6.297931671142578,-6.348380088806152,-6.587294578552246,-7.3631510734558105,-4.080836772918701,-6.279808521270752,-7.727754592895508,-7.934624195098877,-4.641674995422363,-7.38748836517334,-7.648561477661133,-5.975327968597412,-6.923284530639648,-4.908462047576904,-7.287060737609863,-8.768497467041016,-6.939112186431885,-5.714979648590088,2.4283716678619385
DEADPOOL,"Can I get some fries with that shake-
               shake boobie? If looks could kill you
               would be an uzi.

    Deadpool is using some broken CRAYONS to draw something on a
    scrap of paper. REVERSE ANGLE to REVEAL a childish drawing
    of Deadpool SHOOTING another man in the head, brains blowing
    out.

    The victim's thought bubble reads: `OUCHIE!!!'       Even through
    the mask, Deadpool looks pleased by this.

    He turns to CAMERA:",-0.06162109375,[ 0.99362445 -0.57620114],[ 1.2365998 -1.3956944],0.1057107150554657,-5.674603462219238,-5.1301984786987305,-5.4792938232421875,-4.3960394859313965,-3.4612770080566406,-6.310211181640625,-4.780822277069092,-4.061770915985107,-6.936681270599365,-6.519865989685059,-6.2930145263671875,-6.656839370727539,-7.660386562347412,-5.874874591827393,-6.797845363616943,-8.625469207763672,-8.317577362060547,-5.792305946350098,-7.292663097381592,-7.89699125289917,-5.80360746383667,-8.156792640686035,-5.196439743041992,-7.809239864349365,-8.555679321289062,-6.972252368927002,-6.638191223144531,2.283064365386963
DEADPOOL (CONT'D),"Oh, hello, Deadpool here. You may be
               wondering whose balls I had to fondle to
               get my own movie. Rhymes with
               `Polverine.' Couple'a smooth criminals.",0.5,[ 0.48477373 -0.17581403],[ 0.85699224 -1.054686  ],0.1140967905521392,-5.112302303314209,-3.9820473194122314,-5.875360012054443,-4.94127893447876,-4.593016624450684,-6.9209489822387695,-4.032595157623291,-1.8175956010818481,-6.276957035064697,-6.24785852432251,-6.884166240692139,-6.161222457885742,-6.6170244216918945,-3.2979588508605957,-5.912444114685059,-7.528099536895752,-7.501257419586182,-5.129063606262207,-5.883741855621338,-6.904168128967285,-5.572383880615234,-7.967548370361328,-4.698513984680176,-7.507526397705078,-8.06898021697998,-6.955681324005127,-1.8165069818496704,0.5324417948722839
(ALT:),"In a word, gorgeous.",0.7,[0.44608164 0.5128992 ],[ 1.2224202 -1.0740889],0.1046942770481109,2.831711769104004,-6.913876056671143,-6.57818078994751,-5.742534160614014,-3.221921443939209,-6.502607345581055,-6.35350227355957,-5.97828483581543,-6.8561577796936035,-6.090999603271484,-5.507409572601318,-7.017930030822754,-8.136577606201172,-5.167404651641846,-7.584883213043213,-4.849574089050293,-8.127004623413086,-5.794322967529297,-5.494207382202148,-8.81615161895752,-5.484212875366211,-6.0733642578125,-5.436352729797363,-7.622142314910889,-8.231843948364258,-6.588365077972412,-5.876481056213379,-3.753861665725708
(ALT:),Surprisingly little hair down there.,-0.1715277777777777,[0.17647353 0.42374545],[ 1.2629193 -1.2913951],0.1068363487720489,-3.302950859069824,-5.292105674743652,-5.996232986450195,-5.265820503234863,-4.739529132843018,-6.56363582611084,-5.142441749572754,-3.544024705886841,-5.638413429260254,-4.929133892059326,-5.761308670043945,-5.951722145080566,-5.761529445648193,-2.7763333320617676,-5.845774173736572,-5.479391098022461,-6.178342342376709,-4.570899486541748,-5.2200541496276855,-6.907427787780762,-4.512524127960205,-6.418639659881592,-3.774111032485962,-6.161159515380859,-6.881482124328613,-5.963072299957275,2.0062508583068848,-2.845292091369629
(ALT:),It's a jungle down there.,-0.1555555555555555,[ 0.9716472 -0.2370007],[ 1.272796  -1.2061132],0.0929725766181945,-4.716801643371582,-5.818793773651123,-6.6119303703308105,-4.487304210662842,-2.2909884452819824,-7.2869367599487305,-6.530786514282227,-7.079980850219727,-7.019700527191162,-5.2150115966796875,-5.208683967590332,-4.973657608032227,-6.563003063201904,-6.34942626953125,-5.59393835067749,-8.471951484680176,-7.716176509857178,-6.364845275878906,-6.675447463989258,-7.153958320617676,-6.330946445465088,-7.254720687866211,-3.5073671340942383,-7.0974812507629395,-8.3782377243042,-5.674699306488037,-6.801370620727539,1.69624924659729
(ALT:),"Thick underbrush.
                   (beat)
               Anyway, I smell Oscar. The suit's gonna
               match the carpet. Now... places to be...
               faces to fix... bad guys to kill...

    ANGLE ON a distant BIRD'S EYE VIEW of the freeway
    interchange: an interwoven tangle of ramps.",-0.3666666666666666,[ 0.9243681 -0.6969501],[ 1.2381984 -1.3220315],0.0918760895729065,-5.771466255187988,-5.51194953918457,-5.727118968963623,-4.373177528381348,-3.3425910472869873,-7.212959289550781,-5.776862144470215,-6.169125556945801,-7.070889472961426,-6.159964084625244,-5.755857944488525,-6.0312042236328125,-7.556860446929932,-6.0388898849487305,-6.649087429046631,-8.604418754577637,-8.431352615356445,-6.515054702758789,-7.160568714141846,-8.195069313049316,-6.023996353149414,-8.128558158874512,-4.695656776428223,-8.203635215759277,-8.995528221130371,-6.891015529632568,-6.8981170654296875,2.6977758407592773
AJAX,"(bangs crate)
                 They won't disappoint.",0.0,[-0.2975326   0.61697984],[ 1.602998  -1.6182692],0.0951587557792663,-5.01497745513916,-7.110742568969727,-5.947423934936523,-3.460376501083374,-3.5106818675994873,-6.177727699279785,-7.183228492736816,-6.99159049987793,-5.956945896148682,-1.7621705532073975,-3.506669282913208,-6.217418670654297,-6.8434739112854,-6.353691577911377,-6.747608661651611,-8.094322204589844,-7.285162448883057,-6.42265510559082,-6.8008928298950195,-7.311263084411621,-4.388530254364014,-7.407918930053711,-4.718459606170654,-6.962215900421143,-7.323113441467285,-4.540490627288818,-6.425267219543457,1.0797573328018188
AJAX,"There won't be one. Demand is high. You
                 aren't the only one with a war to win.",0.32,[ 0.41117162 -0.1669339 ],[ 1.2822894 -1.3049396],0.0908518731594085,-5.8960771560668945,-7.097880840301514,-5.911059856414795,-3.9543514251708984,-3.190488338470459,-6.25428581237793,-4.826145172119141,-5.4792256355285645,-7.062064170837402,-4.882293224334717,-1.4554777145385742,-7.333935737609863,-8.05992603302002,-7.173000812530518,-7.944982051849365,-8.038081169128418,-8.395278930664062,-7.328259468078613,-7.895262718200684,-8.338723182678223,-5.5487446784973145,-8.718375205993652,-4.442333221435547,-8.081831932067871,-8.760579109191895,-6.538238048553467,-7.243738174438477,1.5780680179595947
AJAX,"There's been a small... disruption in our
                 supply chain. We'll deliver in full the
                 following month. Say, ten percent off
                 for the inconvenience?

    The Warlord manages to nod in acquiescence.       Ajax smiles
    again, lowers him gasping to the ground.",0.0249999999999999,[ 0.22197033 -0.06258669],[ 1.9513556 -2.0405772],0.0946097075939178,-6.679740905761719,-6.415731430053711,-6.489100933074951,-4.336965084075928,-2.480529546737671,-4.956952095031738,-2.827186107635498,-1.8449689149856567,-6.068308353424072,-4.675734519958496,-5.744897365570068,-7.153069496154785,-6.720905780792236,-6.321793079376221,-6.333540439605713,-8.20915699005127,-7.322464466094971,-5.9746246337890625,-7.290841102600098,-6.092927932739258,-4.179084300994873,-8.324914932250977,-4.035975456237793,-6.7503204345703125,-6.728326797485352,-5.380692958831787,-6.083110809326172,0.8835882544517517
AJAX (CONT'D),"We appreciate your business.

    Ajax spins and walks purposefully toward the line of waiting
    SUV's.

    The warlord angrily motions for his men to begin loading the
    crates into the helicopter, which they do.",-0.5,[-0.8493865  0.9087203],[ 1.6947643 -1.810757 ],0.0931218266487121,0.7144113779067993,-6.3406782150268555,-3.543519973754883,-3.2957510948181152,-2.362758159637451,-5.9220685958862305,-6.752307891845703,-6.809385299682617,-7.026320934295654,-5.569923400878906,-4.82504940032959,-5.9173994064331055,-7.1312384605407715,-5.559865474700928,-6.81480073928833,-5.161139965057373,-7.503041744232178,-5.2295122146606445,-6.493350505828857,-8.58978271484375,-5.535558700561523,-4.931857585906982,-4.895766735076904,-6.82835054397583,-8.133576393127441,-6.7737202644348145,-6.968225002288818,-1.034717321395874
DEADPOOL,"On your mark, get set, go, let me go, let
               me shoop...

    He PIROUETTES, and DROPS an entire level DOWN...",-0.0777777777777777,[ 1.2596925  -0.79259086],[ 1.3718327 -1.6169721],0.0996332764625549,-5.735157489776611,-5.706122875213623,-5.352795600891113,-4.9463019371032715,-4.216439247131348,-6.667967796325684,-5.776185035705566,-5.972321510314941,-7.208045482635498,-6.233213901519775,-6.1111531257629395,-6.42030143737793,-7.543606758117676,-5.849551677703857,-6.527711391448975,-7.705896854400635,-7.979732036590576,-6.122139930725098,-6.742818832397461,-8.032086372375488,-6.343316555023193,-8.068890571594238,-5.420046329498291,-8.253222465515137,-8.43239688873291,-6.515609264373779,-6.858802318572998,3.171140193939209
DEADPOOL,"�Hola! �Me llamo Piscina De La Muerte!
                   (subtitled, in YELLOW:)
               Hello! My name is the Pool of Death.
               There's no easy way to say this. I'm
               pregnant, Trevor.",0.1854166666666666,[ 0.81672657 -0.4734054 ],[ 1.8858865 -2.130753 ],0.107858195900917,-6.942196369171143,-5.542355537414551,-6.020665645599365,-4.26753044128418,-3.3366153240203857,-6.585148811340332,-3.3474483489990234,-4.98040246963501,-7.048318386077881,-5.17281436920166,-4.329285621643066,-6.207196235656738,-6.375089645385742,-4.9128031730651855,-5.660315990447998,-7.5725603103637695,-7.14447546005249,-4.684891700744629,-6.918400287628174,-6.005687713623047,-6.030483722686768,-7.532791614532471,-3.1093478202819824,-6.247897624969482,-7.84425163269043,-5.299261093139648,-4.74039363861084,1.2081756591796875
