Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
PROF. WEST,"Listen, Adrian. The situation is much
                    worse than we thought...",-0.4,[0.16035534 0.13242495],[ 1.8676167 -1.7281897],0.1044772565364837,-6.229028701782227,-6.255193710327148,-3.066397190093994,-0.6153501272201538,-3.8756659030914307,-6.304703712463379,-6.211797714233398,-6.192135334014893,-5.9732208251953125,-1.906539797782898,-3.034149169921875,-0.5767046809196472,-4.323606014251709,-6.572545528411865,-3.477720022201538,-7.697335243225098,-6.673258304595947,-6.980583190917969,-6.777538299560547,-5.819457054138184,-5.835693836212158,-7.530457019805908,-4.222262382507324,-7.3651838302612305,-7.119030952453613,-3.6053738594055176,-6.007992744445801,-2.072479248046875
ADRIAN,"Sir, the President needs to know this.",0.0,[ 0.7829518  -0.11279652],[ 1.3322871 -1.3371435],0.0868976414203643,-6.3457560539245605,-6.195380210876465,-5.850986003875732,-4.032058238983154,-4.014626502990723,-6.343719482421875,-6.715367317199707,-6.893054962158203,-6.07501220703125,-5.81067419052124,-5.576416015625,-6.135168075561523,-7.515007019042969,-6.858576774597168,-6.955230236053467,-7.253290176391602,-8.369762420654297,-7.1206889152526855,-7.192130088806152,-8.232797622680664,-5.770323753356934,-8.370797157287598,-5.045385360717773,-8.179275512695312,-8.189034461975098,-6.6729416847229,-7.7436981201171875,3.0047459602355957
ANHEUSER,"Helmsley, how long have you been on the
                    job as science advisor?",-0.05,[-0.3081706   0.40418223],[ 2.0597086 -2.0120869],0.0951165556907653,-6.006575584411621,-6.201662063598633,-6.201107501983643,-5.0259528160095215,-4.727892875671387,-6.149803161621094,-2.0085763931274414,0.19648441672325134,-6.621798992156982,-6.503979206085205,-6.0140461921691895,-7.183420181274414,-7.662234783172607,-6.244958400726318,-7.129159450531006,-7.357852458953857,-8.27481746673584,-7.039860725402832,-6.4827117919921875,-7.860124588012695,-6.0959625244140625,-9.883210182189941,-5.824117183685303,-8.816254615783691,-7.797784805297852,-6.76625919342041,-5.732311248779297,0.20363634824752808
ADRIAN,Four months this week.,0.0,[0.3560007  0.20832914],[ 1.4452481 -1.4202536],0.0935779213905334,-6.816812038421631,-6.055516719818115,-5.673264503479004,-4.524276256561279,-5.088524341583252,-6.875733375549316,-5.419188499450684,-5.837057113647461,-6.13499116897583,-5.569151401519775,-5.665383338928223,-6.334354400634766,-7.05653715133667,-5.780271053314209,-6.329063892364502,-6.571010589599609,-7.423476696014404,-6.077537536621094,-7.067945957183838,-7.358217239379883,-5.730199337005615,-8.071673393249512,-4.43517541885376,-7.676689624786377,-7.9148640632629395,-5.973813533782959,-5.927649021148682,3.1143102645874023
ANHEUSER,"I would   say that's enough time to learn
                    that we   have rules here. You'll just
                    have to   wait until the quarterly
                    science   briefing.",0.0,[0.00381225 0.22938344],[ 1.565449  -1.5317601],0.09119313955307,-6.231271743774414,-6.256046295166016,-6.765152454376221,-4.726561546325684,-1.9931845664978027,-6.344766616821289,-4.509897708892822,-5.014811038970947,-7.003747463226318,-6.394755840301514,-5.092545986175537,-7.441079139709473,-8.3904447555542,-6.860915660858154,-7.891575813293457,-7.965604782104492,-8.958032608032227,-6.98485803604126,-7.558513164520264,-8.377584457397461,-4.75584077835083,-8.565640449523926,-3.7436556816101074,-7.847379684448242,-8.759282112121582,-7.54463529586792,-7.21965217590332,1.6514309644699097
ADRIAN,"If this is about what I said last
                    night, I am truly sorry, sir.",-0.25,[ 0.70189935 -0.12702405],[ 1.942984  -1.8753088],0.1096660792827606,-4.833648681640625,-5.228131294250488,-5.103449821472168,-4.780529975891113,-3.1060543060302734,-2.7864885330200195,-4.829087257385254,-3.9232327938079834,-5.285289287567139,-3.887392044067383,-4.5523362159729,-5.795785903930664,-4.753681182861328,-6.4777512550354,-6.351874828338623,-4.723155498504639,-4.536322593688965,-5.584956169128418,-5.018089771270752,-5.758852005004883,-4.75924825668335,-7.20491886138916,-4.436066627502441,-6.023500442504883,1.2114454507827759,-0.4040154218673706,-7.091513633728027,-3.2489023208618164
ANHEUSER,So you didn't like my speech?,0.0,[0.2556853  0.34256122],[ 1.8773359 -1.8023624],0.098077118396759,-6.736522197723389,-6.402067184448242,-4.813004970550537,-3.1778934001922607,-5.385842323303223,-6.2991743087768555,-0.8414880037307739,-0.04888947308063507,-6.766790866851807,-4.616936206817627,-3.454880952835083,-5.964702606201172,-6.488519191741943,-6.966244220733643,-6.857204914093018,-7.742681503295898,-7.833205699920654,-7.2161970138549805,-6.807712554931641,-7.263484001159668,-6.229498863220215,-9.817309379577637,-5.55996561050415,-8.965956687927246,-7.383095741271973,-5.908651828765869,-5.519171714782715,-0.4476553499698639
ADRIAN,"Can you please have a look at this,
                    sir? It's really important.",0.4,[ 0.5010842  -0.18062031],[ 1.9403971 -2.0139182],0.0925570726394653,-4.4772419929504395,-7.181671142578125,-6.036380767822266,-4.688340663909912,-2.420461416244507,-2.2074737548828125,-3.7297515869140625,-0.33347252011299133,-2.8249318599700928,-5.7055745124816895,-5.030852317810059,-6.8790283203125,-7.659829616546631,-5.412656784057617,-5.986786365509033,-6.7942047119140625,-7.067861080169678,-6.526022434234619,-5.511446952819824,-6.039309978485107,-4.472898483276367,-8.029767036437988,-5.338654518127441,-6.955320835113525,-6.42976713180542,-5.036207675933838,-6.73806095123291,-1.0925548076629639
ANHEUSER,Who wrote this?,0.0,[ 1.9909062 -1.1225009],[ 1.3897809 -1.3943843],0.085964411497116,-6.500491142272949,-6.503751277923584,-5.5207624435424805,-4.259493350982666,-5.570511817932129,-6.681458950042725,-0.7772455215454102,0.20763255655765533,-7.117581367492676,-6.027563571929932,-5.3433098793029785,-6.583270072937012,-7.085568428039551,-6.719001293182373,-6.927608013153076,-6.953904151916504,-8.217992782592773,-7.330250263214111,-6.8374528884887695,-7.755675315856934,-6.181951522827148,-9.930495262145996,-5.616734981536865,-9.102261543273926,-7.749783515930176,-6.763607501983643,-4.876891136169434,-0.5875089168548584
ADRIAN,"An Indian astrophysicist I graduated
                    with from Harvard and Prof. West, the
                    preeminent geologist in the US.",0.0,[-0.9477668  1.0795822],[ 1.9098378 -2.0888934],0.0881188213825225,-3.719916820526123,-6.372446060180664,-6.598059177398682,-5.155539035797119,-2.3526341915130615,-7.483884811401367,-6.310784816741943,-6.4759721755981445,-7.862349033355713,-5.742493152618408,-5.79960823059082,-6.362748146057129,-7.446648120880127,-6.194555282592773,-6.935170650482178,-7.394979953765869,-8.09117603302002,-6.445625305175781,-6.827615737915039,-8.420680046081543,-6.44921350479126,-7.2757768630981445,-4.114589691162109,-7.659904479980469,-8.562402725219727,-6.685917377471924,-6.745935916900635,2.0789260864257812
ANHEUSER,Who else knows about it?,0.0,[ 2.2422137 -1.3682128],[ 1.7373172 -1.6810722],0.0908016562461853,-6.685964584350586,-6.546414375305176,-6.0316596031188965,-4.683258533477783,-5.289251327514648,-6.583160877227783,-1.3149398565292358,0.22600479423999786,-6.7129130363464355,-6.1131911277771,-5.452725410461426,-6.855188369750977,-7.375392913818359,-6.6636881828308105,-7.0688557624816895,-7.24347448348999,-8.24333667755127,-7.336312294006348,-6.717390537261963,-7.846042633056641,-6.214605808258057,-10.096330642700195,-5.632399082183838,-9.04830265045166,-7.779134750366211,-6.658936977386475,-5.3979339599609375,-0.14352157711982727
ADRIAN,"No one, sir.",0.0,[ 0.9363061  -0.30518597],[ 1.2731701 -1.2327806],0.0882544815540313,-6.081220626831055,-6.515009880065918,-4.6528143882751465,-4.158439636230469,-4.48954963684082,-6.615390777587891,-6.036310195922852,-6.28978967666626,-7.2161126136779785,-5.904703617095947,-4.402685642242432,-6.133824825286865,-7.354036808013916,-6.825772762298584,-6.878621578216553,-6.72862434387207,-7.959951400756836,-6.901679039001465,-7.2545671463012695,-8.59357738494873,-6.432176113128662,-8.365822792053223,-5.726287841796875,-8.425934791564941,-8.053600311279297,-6.492125988006592,-7.2287139892578125,3.102837562561035
ANHEUSER,"Let's keep it that way, Helmsley.",0.0,[ 1.3473204 -0.5703205],[ 1.1375042 -1.1641021],0.0893402397632598,-6.003965377807617,-6.593080520629883,-7.326242923736572,-5.521934509277344,-1.6708818674087524,-4.607544898986816,-5.561441421508789,-6.693515777587891,-6.301605224609375,-6.417866230010986,-4.564622402191162,-7.623775482177734,-8.54711627960205,-7.075314044952393,-7.6496686935424805,-6.2721734046936035,-8.457341194152832,-6.07689094543457,-7.2616376876831055,-7.956528186798096,-3.862278938293457,-7.859004020690918,-3.953122615814209,-6.487727642059326,-8.088603019714355,-7.107763767242432,-8.113470077514648,1.6414079666137695
PRESIDENT WILSON,"Mr. President, judging from the
                    conversations we've had in the past, I
                    can assure you, your English is
                    absolutely fine, for what I have to
                    say.",0.0555555555555555,[0.12122139 0.16187173],[ 1.6992394 -1.7159581],0.1052757203578949,-4.223862648010254,-6.713580131530762,-6.639378547668457,-5.025726318359375,1.2301422357559204,-4.4469990730285645,-6.097805023193359,-5.914784908294678,-6.539015769958496,-6.729444980621338,-5.077483177185059,-7.033713340759277,-8.445069313049316,-6.3724045753479,-7.236830234527588,-5.43964147567749,-8.304065704345703,-6.459558010101318,-6.415744781494141,-8.284666061401367,-3.7665648460388184,-7.204498291015625,-4.609617233276367,-6.341484546661377,-8.072052955627441,-7.12218713760376,-7.482229232788086,-1.344761848449707
(PAUSE),"However through the concerted efforts
                    of the brightest scientists of several
                    nations, we have now confirmed its
                    validity.",0.2,[-1.4425348  1.5705441],[ 1.8841232 -2.0429308],0.0898865759372711,-5.015175819396973,-6.461616516113281,-7.08881139755249,-5.09332799911499,0.7089748978614807,-6.368648529052734,-5.004630088806152,-6.036837577819824,-6.53485631942749,-5.666040420532227,-5.368683338165283,-6.648428916931152,-7.247976303100586,-6.215264797210693,-6.608198642730713,-6.522299766540527,-7.870608806610107,-6.072229862213135,-6.966169834136963,-7.118450164794922,-3.8045616149902344,-6.824699878692627,-2.233478546142578,-5.977878570556641,-7.839878559112549,-6.607546329498291,-6.392807960510254,-0.6763202548027039
LAURA,"There are too many crazy people who
                    could hurt her, Manfred. The World
                    Heritage Foundation has done this all
                    over the world.",-0.0499999999999999,[-0.4738491  0.6044316],[ 0.8676218 -1.0644268],0.0992283821105957,-6.575232982635498,-6.866611480712891,-4.939857482910156,-3.795168876647949,-3.9197609424591064,-4.532082557678223,-5.485109329223633,-6.012081623077393,-6.412139415740967,-4.225679874420166,-5.1847004890441895,-6.256209373474121,-7.470016956329346,-7.2357659339904785,-4.788723468780518,-8.709222793579102,-6.774972438812256,-6.560450077056885,-7.258757591247559,-5.8111138343811035,-5.150661945343018,-8.29568099975586,-4.6225996017456055,-7.262823581695557,-7.71224308013916,-3.780521869659424,-7.3113226890563965,1.8272137641906738
LAURA,Perfectly safe.,0.5,[-0.16328801  0.7617278 ],[ 1.2346686 -1.2123753],0.0904186367988586,-3.307621717453003,-6.941452503204346,-6.183020114898682,-5.307881832122803,-1.112391471862793,0.5857459902763367,-6.115865707397461,-6.258509635925293,-5.885441303253174,-6.406691074371338,-4.807589054107666,-7.119882583618164,-7.3484721183776855,-5.578461170196533,-5.500869274139404,-4.169217586517334,-6.176376819610596,-3.7600297927856445,-4.725671768188477,-5.421009063720703,-3.9622750282287598,-5.604897499084473,-4.809792518615723,-3.800349712371826,-6.013108253479004,-5.002818584442139,-7.570430278778076,-2.291257858276367
JACKSON,Oh no. Not again.,0.0,[ 1.4244069  -0.53631175],[ 1.2439636 -1.1258364],0.091002881526947,-6.2136101722717285,-6.005918025970459,-4.240781307220459,-2.820047378540039,-4.399801254272461,-5.720452308654785,-5.729284763336182,-6.829988479614258,-6.792227745056152,-3.4280781745910645,1.22800612449646,-5.169551372528076,-5.73557710647583,-6.170684337615967,-5.891509532928467,-6.046736717224121,-7.023216247558594,-5.986833572387695,-6.7274346351623535,-6.9396796226501465,-6.13096284866333,-7.543661594390869,-4.167798042297363,-6.411880970001221,-6.717472553253174,-4.616932392120361,-4.868115425109863,-1.3754746913909912
JACKSON (CONT'D),"Hello?... What do you mean? I'm not
                    late. It's not even 10:30...",-0.08125,[ 1.3160652 -0.8179961],[ 1.9369732 -1.9688427],0.0900776982307434,-7.179508209228516,-6.11781120300293,-4.798521995544434,-2.7312192916870117,-4.905524253845215,-7.1899261474609375,-0.4174981713294983,-1.3736177682876587,-7.398387432098389,-4.573916435241699,-3.2391469478607178,-5.8791351318359375,-5.5775675773620605,-5.8691582679748535,-6.123542785644531,-7.75042200088501,-7.623979568481445,-6.574254035949707,-7.770159721374512,-6.589236259460449,-6.178796291351318,-8.839080810546875,-3.671131134033203,-7.988429546356201,-7.984516143798828,-6.471312046051025,-2.991382122039795,-0.05020248889923096
JACKSON (CONT'D),"Damn it!
                            (into the phone)
                    Kate, I'm on my way... For god's
                    sake...",0.0,[0.03772141 0.20443797],[ 1.72055   -1.7447548],0.0955044031143188,-6.169947624206543,-5.401179313659668,-1.8652492761611938,-2.123507261276245,-3.9187729358673096,-6.36796760559082,-6.0201005935668945,-5.6632256507873535,-6.989720821380615,-5.565186977386475,-5.25553560256958,-5.503233432769775,-6.8179402351379395,-5.37537956237793,-6.0791144371032715,-7.9679856300354,-7.809115409851074,-6.115905284881592,-7.906435012817383,-7.774284839630127,-5.803247928619385,-7.5129241943359375,-5.231509685516357,-7.9852471351623535,-8.65892505645752,-6.4684014320373535,-5.594515323638916,0.7722435593605042
JACKSON,"They're kids, Kate, going on vacation.
                    It's not a doctor's appointment... it's
                    supposed to be fun. You remember that,
                    right? Fun?",0.2952380952380952,[-1.416622  1.457636],[ 1.7191616 -1.5710603],0.0968267619609832,-4.0627899169921875,-0.7088088989257812,-6.199722766876221,-4.792876720428467,-1.8878703117370605,-4.134679317474365,-2.734722137451172,-1.5095866918563843,-5.723781108856201,-6.364872455596924,-4.714517593383789,-7.2326812744140625,-6.976477146148682,-3.124751567840576,-6.511806964874268,-6.598337173461914,-7.317179203033447,0.18101267516613007,-5.087756156921387,-5.653416156768799,-4.0499587059021,-6.664124488830566,-4.106447219848633,-4.617427825927734,-7.182975769042969,-6.209399700164795,-5.673366069793701,-2.2929437160491943
JACKSON,"... I know it's mosquito season at
                    Yellowstone, Kate. I'll pick some up on
                    the way.",0.0,[-0.06889444  0.02980256],[ 1.2231296 -1.1047415],0.0938107073307037,-6.106963634490967,-5.987570762634277,-6.874212741851807,-5.132765293121338,-2.619941473007202,-6.596034049987793,-5.640695571899414,-5.481897354125977,-6.738216876983643,-6.335758686065674,-6.360156536102295,-6.677386283874512,-7.8462090492248535,-5.587194919586182,-6.603072166442871,-8.522899627685547,-8.358478546142578,-6.191409587860107,-6.833062648773193,-7.477898597717285,-5.622282981872559,-8.156163215637207,-4.070998668670654,-7.638830661773682,-8.699894905090332,-6.637235164642334,-6.893588066101074,2.217027425765991
NOAH,"Jackson, what is this?",0.0,[ 1.921718  -1.0242946],[ 1.5089561 -1.5316194],0.0904748439788818,-6.548813343048096,-6.511128902435303,-5.840077877044678,-4.499543190002441,-5.079686164855957,-6.652169704437256,-1.1750092506408691,0.05189137160778046,-7.068657875061035,-6.325136661529541,-5.667852878570557,-6.8183913230896,-7.186900615692139,-6.38273286819458,-6.997877597808838,-7.295413970947266,-8.303583145141602,-7.230041027069092,-6.757610321044922,-7.797940254211426,-6.183737277984619,-9.83942699432373,-5.472853183746338,-8.93105411529541,-7.872483730316162,-6.983062267303467,-4.79508113861084,-0.008930472657084465
JACKSON,"Don't call me Jackson, Noah, I'm your
                    father.",0.0,[ 0.30388647 -0.03811297],[ 1.7774663 -1.8899996],0.1062964498996734,-6.665507793426514,-6.200653076171875,-3.6067798137664795,-3.3141727447509766,-3.0632736682891846,-5.253261089324951,-5.681621551513672,-5.851036071777344,-7.425985813140869,-5.936503887176514,-2.565380811691284,-6.584569931030273,-7.700371742248535,-7.3418192863464355,-7.266798496246338,-7.786179065704346,-7.972604274749756,-6.806269645690918,-6.833923816680908,-8.382613182067871,-6.362782001495361,-8.544268608093262,-4.940837383270264,-8.12714672088623,-8.443196296691895,-6.352417945861816,-7.738155364990234,1.7302889823913574
KATE,"So what, you're a chauffeur now? What
                    happened to the temp work?",0.0,[-1.354669   1.4384094],[ 1.7253109 -1.6481438],0.0943796038627624,-6.375742435455322,-5.9630537033081055,-5.576318264007568,-4.40851354598999,-4.923125267028809,-6.24576997756958,-1.1300262212753296,0.45118606090545654,-6.971506595611572,-5.862895488739014,-5.698155879974365,-6.9711151123046875,-7.083266735076904,-6.1936774253845215,-6.571492671966553,-7.520026683807373,-7.9714579582214355,-6.656374931335449,-6.864895343780518,-7.211548805236816,-5.738989353179932,-9.745804786682129,-5.291407585144043,-8.593878746032715,-7.6292290687561035,-6.4460015296936035,-4.581270217895508,-0.7648286819458008
JACKSON,"This is better hours for me. Means I
                    can still write.",0.5,[-0.36292633  0.51572585],[ 1.7931855 -1.6655661],0.0910164713859558,-4.643490314483643,-6.74845552444458,-7.538956165313721,-5.749806880950928,0.11942337453365326,-5.635093688964844,-5.898410320281982,-6.203948497772217,-6.474794864654541,-6.7011189460754395,-5.615925312042236,-7.6193413734436035,-8.896651268005371,-6.179275035858154,-7.8053669929504395,-6.77037239074707,-8.796592712402344,-6.021176338195801,-6.653196334838867,-8.365296363830566,-3.7952659130096436,-7.4661688804626465,-4.136476516723633,-6.691860675811768,-8.739975929260254,-7.453235149383545,-7.775418281555176,0.310049444437027
KATE,Of course.,0.0,[-0.07671628  0.68990946],[ 0.8779451  -0.78523064],0.0899864137172699,-5.435055732727051,-6.456606864929199,-6.700232028961182,-5.094043254852295,0.04340197890996933,-6.743037223815918,-6.3176350593566895,-6.668181419372559,-7.120084285736084,-6.808038234710693,-4.976723670959473,-7.022433280944824,-8.337159156799316,-6.162806034088135,-7.709341526031494,-7.246038913726807,-8.858044624328613,-6.3964385986328125,-6.866734504699707,-8.661210060119629,-5.495048999786377,-7.853102207183838,-4.345330238342285,-7.413161277770996,-8.7224702835083,-7.495583534240723,-7.212221145629883,-0.007833926007151604
GORDON,"(on the phone)
                    Simone, how many times have I told you,
                    we don't do Lipo on Fridays. It's too
                    messy.",0.15,[0.09546461 0.16414922],[ 1.827628  -1.7162839],0.0961478650569915,-7.098756790161133,-6.102255821228027,-4.51671838760376,-2.1695210933685303,-3.9048073291778564,-6.631556510925293,-1.616864800453186,-2.2953646183013916,-6.961397647857666,-4.742468357086182,-2.6177427768707275,-5.6529998779296875,-6.168923377990723,-6.8055644035339355,-6.717531681060791,-8.864253997802734,-8.036680221557617,-7.1475830078125,-7.874423503875732,-7.037200450897217,-5.831536293029785,-9.004451751708984,-4.304133892059326,-8.340659141540527,-8.352865219116211,-6.48745584487915,-5.528642654418945,0.5320526361465454
KATE,"Noah needs to read twenty pages from
                    his book each day...",0.0,[-0.6390738  0.6509009],[ 1.8690556 -2.0361087],0.0931317210197448,-5.988319396972656,-6.050786018371582,-5.7314629554748535,-4.7154154777526855,-4.203125,-6.5124664306640625,-6.238831520080566,-6.364672660827637,-6.66886043548584,-5.828607082366943,-5.797025203704834,-6.410895347595215,-7.710092544555664,-6.386287212371826,-6.727017402648926,-7.858580589294434,-7.9758381843566895,-6.48504638671875,-6.989709854125977,-8.027056694030762,-6.129758358001709,-8.243229866027832,-5.275851249694824,-8.241848945617676,-8.3854341506958,-6.148387432098389,-7.311807632446289,3.277378559112549
JACKSON,Still?,0.0,[ 1.925382  -1.0613451],[ 1.3054036 -1.2451168],0.0897287428379058,-6.4908270835876465,-6.807191848754883,-6.3458685874938965,-4.993248462677002,-4.663022518157959,-6.6894097328186035,-1.2315441370010376,-0.5317761898040771,-7.024216651916504,-6.548521518707275,-5.778207778930664,-7.026542663574219,-7.629607677459717,-6.414466381072998,-7.030091762542725,-7.181731224060059,-8.414762496948242,-7.296468734741211,-6.826543807983398,-7.959156513214111,-5.978890895843506,-9.687824249267578,-5.406309604644775,-8.822230339050293,-8.14443588256836,-7.078790664672852,-5.26748514175415,0.5939606428146362
KATE,"Jackson, they've been really looking
                    forward to this you know. Don't let
                    them down.",0.0222222222222222,[-0.7840563   0.92194057],[ 1.6424605 -1.6582832],0.1170074790716171,-6.036284446716309,-6.402242660522461,-5.616516590118408,-4.720278263092041,-3.5730221271514893,-4.650810241699219,-6.052975654602051,-6.2524333000183105,-6.897396564483643,-6.268627166748047,-5.321133613586426,-6.971931457519531,-8.186142921447754,-6.9061808586120605,-6.736388683319092,-7.543239116668701,-8.101648330688477,-6.703875541687012,-6.933157920837402,-7.931122779846191,-5.509490489959717,-8.332551002502441,-5.2257280349731445,-7.918276309967041,-8.340092658996582,-6.609274387359619,-8.003076553344727,2.9804770946502686
