Name,Line,Sentiment,Irony
Harry Potter,"""Expecto Patronum!'",0.0,[0.6201161 0.2184555]
Voldemort,"Bow to death, Harry...",0.0,[ 1.4104102  -0.49256906]
Lily potter,Haaaaaaaarry!...,0.0,[ 0.7714417  -0.09932261]
Harry Potter,"""Expecto Patronum! '",0.0,[0.32060432 0.52190185]
Vernon Dursley,What the heii are those?,0.0,[ 2.2186458 -1.2587167]
Harry Potter,Dementors.,0.0,[-0.04973414  0.7294717 ]
Petunia Dursley,"What happened, Duddikins?",0.0,[ 2.0915225 -1.1241755]
Vernon Dursley,What the hell is a dementoid?,0.0,[ 1.8734783  -0.99969065]
Petunia Dursley,They didn't--?,0.0,[ 1.3828268 -0.5786744]
Harry Potter,No.,0.0,[ 1.1156424 -0.377345 ]
Vernon Dursley,I want some answers!,0.0,[ 2.033491 -0.981713]
Harry Potter,We were attacked.,0.0,[0.3343117  0.37287956]
Vernon Dursley,By those...things?,0.0,[ 1.2326263  -0.74731815]
Harry Potter,"They're evil. If they get the chance, they'll suck your soul out through your mouth.",-1.0,[ 1.6109647 -0.820271 ]
Vernon Dursley,How do you know that?,0.0,[ 1.9384164 -1.1804324]
Vernon Dursley,"Fought 'em off, eh, Dud? Gave 'em the ol' one-two?",0.0,[ 1.6184942  -0.89720327]
Harry Potter,You can't give a Dementor the 'ol one-two.',0.0,[0.6631995  0.06691912]
Vernon Dursley,Why is he all right then?,0.2857142857142857,[ 1.5064428  -0.68931407]
Harry Potter,Because I used magic to save his,0.5,[0.18958355 0.36915416]
Harry Potter,Lumos!,0.0,[0.20715292 0.48247394]
Vernon Dursley,Who are all you lot?,0.0,[ 1.8717711 -0.8996886]
Alastor Moody,"Quiet, Dursley.",0.0,[ 1.3756547  -0.45358077]
Remus Lupin,"Harry, douse the light. We're exposed here.",0.4,[ 1.5511496 -0.8390517]
Harry Potter,What are you doing here?,0.0,[ 1.9662379 -1.2274935]
Remus Lupin,"We're your advanced guard, Harry. Dumbledore just sent us as soon as he heard about the attack. We're taking you to safety. We're just waiting for the all clear.",0.25,[ 1.053105   -0.50035274]
Harry Potter,How'd he know? It just happened!,0.0,[ 1.7935137 -1.1074911]
Remus Lupin,"You didn't think Dumbledore'd let you wander around on your own, did you?",0.6,[ 1.39566    -0.83040863]
Remus Lupin,"Harry, I don't believe you've met Nymphadora Tonks.",0.0,[ 1.2238382 -0.6480464]
Remus Lupin,"Tonks, would you go get Harry's broom from the house?",0.0,[ 2.35988   -1.5305698]
Harry Potter,What's been going on? What's Lord Vol-,0.0,[ 2.1874223 -1.2734334]
Alastor Moody,"We're not talking about it here, it's too risky.",0.0,[ 1.6974556 -1.0942467]
Alastor Moody,Blast it.,0.0,[0.4743919 0.3330104]
Nymphadora Tonks,"Mad-eye, dear, you do realize that's disgusting?",-1.0,[ 1.2506031  -0.49178877]
Alastor Moody,I want 365 degree visibility on the return trip.,0.0,[ 1.2692417 -0.6527177]
Harry Potter,How are we getting there?,0.0,[ 2.2752283 -1.3664631]
Remus Lupin,Brooms.,0.0,[0.38720408 0.18025228]
Kingsley Shacklebolt,There's the first signal.,0.25,[0.26575825 0.45333585]
Alastor Moody,"Right, let's go.",0.2857142857142857,[0.47164378 0.20585492]
Remus Lupin,"On your broom, Harry.",0.0,[0.5805582  0.13754216]
Alastor Moody,Form up! Form up around Harry. Make it snappy! The advanced guard surrounds Harry.,0.4,[ 0.81800264 -0.2818528 ]
Nymphadora Tonks,"Stop being so cheerful, Mad-eye.",0.4,[-0.03855945  0.5840605 ]
Alastor Moody,We must be ready. This would be the perfect moment for Voldemort to strike Harry.,0.6,[ 0.7407736  -0.18689519]
Harry Potter,"Uh, is that very likely?",0.0,[ 1.8585157 -1.2638903]
Kingsley Shacklebolt,No one's going to die.,0.0,[ 0.7977511  -0.02238635]
Remus Lupin,There's the second signal!,0.0,[0.6919348  0.10734513]
Alastor Moody,"Mount your brooms, everyone. Here we go!",0.0,[ 1.0312126  -0.44537967]
Alastor Moody,"The third signal, everyone. Let's",0.0,[ 1.6760882  -0.83980376]
Alastor Moody,Stay in formation!,0.0,[ 1.8680342 -0.9443556]
Alastor Moody,We need more height!,0.625,[0.3914016 0.3061242]
Alastor Moody,Contacts to the south!,0.0,[0.39388767 0.00155161]
Kingsley Shacklebolt,"Mad-eye! You, Tonks, and Lupin take Harry! We'll slow them down!",-0.2472222222222222,[ 1.80477   -0.8810362]
Remus Lupin,"There's the other one, Alastor!",-0.15625,[ 1.6511683  -0.73805773]
Harry Potter,Expecto--!,0.0,[ 1.3191041  -0.39824396]
Remus Lupin,"Harry, leave it to us!",0.0,[ 1.3291225 -0.5103492]
Harry Potter,No!,0.0,[0.7419055  0.01583339]
Remus Lupin,"""Expecto Patronum!'",0.0,[0.6201161 0.2184555]
Remus Lupin,Get Harry to the safe house!,0.625,[ 1.3313713  -0.47139293]
Alastor Moody,"Come on, Potter! Keep moving!",0.0,[ 1.674374  -0.8338538]
Harry Potter,But I can help!,0.0,[ 1.388303  -0.5971507]
Alastor Moody,"Potter, getting yourself killed won't do a thing. Now move!",-0.25,[ 0.7935753 -0.1288037]
Alastor Moody,"We're not far, now!",-0.0625,[ 1.6515695 -0.8995867]
Alastor Moody,Did you get rid of them?,0.0,[ 2.0362718 -1.3482194]
Kingsley Shacklebolt,"They're gone, Alastor.",0.0,[ 0.96945566 -0.12289505]
Nymphadora Tonks,We're there!,0.0,[ 1.2405198  -0.33131745]
Alastor Moody,Prepare for descent! Form up around Harry!,0.0,[ 1.5477729 -0.8435264]
Remus Lupin,"Stay here, Harry.",0.0,[ 1.2860582 -0.5040243]
Kingsley Shacklebolt,Clear!,0.125,[0.55039376 0.24552768]
Alastor Moody,"Right, Harry, this way.",0.2857142857142857,[ 0.8281341  -0.14485249]
Alastor Moody,"Here, read this.",0.0,[ 1.4467932 -0.5336114]
Alastor Moody,"Come on, inside. Hurry.",0.0,[ 1.9405615 -0.9639412]
Remus Lupin,"Get in, quick, Harry. Don't touch anything.",0.3333333333333333,[ 2.0371907 -1.3110685]
Walburga Black,"Filth! Scum! Half-breeds, mutants, freaks, begone from this place! How dare you befoul the house of my fathers?!",-0.5859375,[ 1.6638463 -1.041752 ]
Sirius Black,"Shut up, you miserable old hag! Quiet!",-0.2916666666666667,[0.71065044 0.03978135]
Walburga Black,"Blood traitor, abomination, shame of my flesh!",0.0,[ 1.6300178 -0.7475439]
Harry Potter,Was that your--?,0.0,[ 2.1795695 -1.2459474]
Sirius Black,"Mother, yes. Dear old mum.",0.1,[ 1.6135502 -0.816527 ]
Harry Potter,But...why here?,0.0,[ 1.8476847 -1.1090375]
Molly Weasley,"Hello, Harry dear.",0.0,[ 0.7073644  -0.00298498]
Harry Potter,Mrs. Weasley!,0.0,[0.2745134  0.40456837]
Molly Weasley,"Sirius, the meeting is about to start!",0.0,[0.71246403 0.06024038]
Sirius Black,Right.,0.2857142857142857,[0.02233725 0.5421472 ]
Molly Weasley,"Harry, dear, go on upstairs-— quietly, if you please. They're all up there.",0.0,[ 2.1126246 -1.3734516]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Ron Weasley,"Let him breathe, Hermione!",0.0,[ 0.9123319  -0.14570785]
Hermione Granger,"Oh, Harry! We've missed you! Are you furious with us, I bet you are!",0.0,[ 1.6147006 -0.8883593]
Ron Weasley,"Good to see you, mate.",0.7,[-0.66501856  1.0858831 ]
Hermione Granger,"Come on, inside.",0.0,[ 1.0933007  -0.33460867]
Hermione Granger,"Sorry we haven't written, Harry, but Dumbledore made us promise not to.",-0.5,[ 0.9224573 -0.474591 ]
Ron Weasley,"We wanted to, mate, we really did, but he thought they would get intercepted. There is an awkward silence.",-0.1999999999999999,[ 1.3039403  -0.57825387]
Harry Potter,Right.,0.2857142857142857,[0.02233725 0.5421472 ]
Ron Weasley,He thought you would be safest there.,0.0,[-0.22602421  0.6745241 ]
Hermione Granger,He was so angry when he heard. It was...scary...,-0.5,[ 1.0997294  -0.44440344]
Harry Potter,"So, why's he keeping me in the dark?",-0.15,[ 1.7637465  -0.98399276]
Harry Potter,Didn't you bother asking?,0.0,[ 2.0576909 -1.3526821]
Ron Weasley,"We've only seen him twice, and not for very long. He's really busy.",0.0116666666666666,[ 1.5773735  -0.83219534]
Harry Potter,So I get to spend the summer with the Dursleys while you two are here.,0.0,[ 0.5606866  -0.16412142]
Ron Weasley,"It's not that fun, mate. Mum won't let us anywhere near the meetings.",0.2,[ 1.4572401 -0.9405133]
Harry Potter,You've still been here!,0.0,[ 1.7728355  -0.93929636]
Harry Potter,What's been going on?,0.0,[ 2.0799356 -1.1476649]
Ron Weasley,"We've already told you, we're not privyed to the meetings. But we do know a few things.",-0.2,[ 1.2769444 -0.7031426]
Hermione Granger,"Some of the Order are following known Death Eaters, like Lucious Malfoy.",0.0,[0.04125845 0.5442727 ]
Harry Potter,What's this Order everyone's talking about?,0.0,[ 1.3595105 -0.5209481]
Hermione Granger,The Order of the Phoenix. Dumbledore started it last time to fight You-Know-Who. He only reorganized it after last term.,0.0,[ 0.62398577 -0.10713717]
Molly Weasley,"You can come down now, the meeting's over.",-0.1555555555555555,[ 1.1296908  -0.41221416]
Molly Weasley,Arthur-,0.0,[ 0.65956444 -0.08765862]
Sirius Black,"Well, the Ministry is furious with you.",0.0,[-0.69032705  1.087467  ]
Harry Potter,Why?,0.0,[ 1.8556874 -0.9093038]
Sirius Black,You'll have to go to an disciplinary meeting tomorrow.,0.0,[ 0.9122413  -0.33981296]
Harry Potter,Okay.,0.5,[0.18276119 0.53094673]
Harry Potter,I'm not really hungry. I think I'll go to bed.,-0.1,[ 2.2858288 -1.429622 ]
Sirius Black,"You surprise me, Harry. I figured the first thing you'd do is start asking about Voldemort.",0.25,[-0.03972064  0.4329146 ]
Harry Potter,"I wanted to, but I didn't think you'd tell me anything.",0.0,[ 1.7978483 -0.948853 ]
Molly Weasley,"And that was quite right, Harry! You're much to young--",0.2285714285714285,[ 1.235778   -0.58562946]
Sirius Black,"He has a right to know, Molly.",0.2857142857142857,[ 0.826328   -0.28934574]
Molly Weasley,It's not your decision!,0.0,[ 1.9534082 -1.1860623]
Sirius Black,"I know what Dumbledore said, but he needs to know something.",0.0,[ 1.429646   -0.72711295]
Sirius Black,"He's not a child, Molly.",0.0,[ 1.1410601 -0.562241 ]
Molly Weasley,He's not an adult either!,0.125,[ 0.8252401  -0.12547757]
Molly Weasley,I only have Harry's best interests at heart.,0.5,[ 0.79555786 -0.13160649]
Sirius Black,He's not your son.,0.0,[ 1.0817211  -0.44043976]
Molly Weasley,"Who else does he have, then?",0.0,[ 2.262724  -1.4000015]
Sirius Black,He's got me. He's like a son to me.,0.0,[ 1.4590689  -0.64159274]
Sirius Black,"What do you want to know, Harry?",0.0,[ 2.2380664 -1.3858984]
Harry Potter,Where's Voldemort? What's he doing?,0.0,[ 2.155046 -1.326247]
Sirius Black,"He's hiding for the moment, because the Ministry is ignoring his return and he doesn't want that to change.",0.0,[ 1.4207067 -0.7856182]
Harry Potter,How?,0.0,[ 1.6745842  -0.74396205]
Sirius Black,The last person You-Know-Who wanted to alert was Dumbledore.,0.0,[ 0.6688342  -0.47615176]
Harry Potter,And what's his plan?,0.0,[ 1.9286529 -1.079169 ]
Sirius Black,"He's building up his army again, just like before.",0.0,[-1.1610538  1.6436815]
Harry Potter,And you're stopping him from gaining followers?,0.0,[-0.4319999  0.7226203]
Remus Lupin,"We're doing our best, but it's proving to be...difficult.",1.0,[ 1.0807419 -0.434936 ]
Sirius Black,"You see, when the Ministry of Magic insists that Voldemort isn't back.",0.25,[-1.1754667  1.4289701]
Harry Potter,But...why?,0.0,[ 1.8499557 -1.0888901]
Remus Lupin,"Fudge likes being Minister of Magic. If it turns out that Voldemort came back under his watch, he'll be sacked.",0.25,[0.29499677 0.11794894]
Harry Potter,"But you're telling people, right?",0.2857142857142857,[0.3284414  0.18821758]
Sirius Black,"Well, they think I'm a mass- murderer, Lupin is a werewolf, Tonks and Arthur would lose their jobs at the Ministry...",0.0,[0.14574558 0.40623283]
Remus Lupin,But Dumbledore is doing all he can.,0.0,[-0.7624848  1.0969728]
Arthur Weasley,"If he keeps it up, he might end up in Azkaban. And that would give You- Know-Who a clear field to--",0.1,[ 0.5210738  -0.28979763]
Harry Potter,What?,0.0,[ 1.4070889  -0.49027973]
Sirius Black,You-Know-Who wants something. Something he didn't have last time. A weapon.,0.1,[ 1.593895  -1.1769346]
Harry Potter,What kind of weapon?,0.6,[ 2.1593597 -1.3847953]
Remus Lupin,"I'm sorry, Harry, we can't say anything more.",0.0,[ 1.5004003 -0.7100309]
Molly Weasley,"Morning, dear! Did you have a good sleep?",0.7,[ 1.9657004 -1.2388182]
Harry Potter,"No, my scar kept hurting.",0.0,[0.6059589  0.18415213]
Harry Potter,Yeah...nerves...,0.0,[0.39118767 0.26715502]
Molly Weasley,"Good luck, Harry!",0.875,[ 1.0153207  -0.43268877]
Hermione Granger,"They'll have to let you off, Harry... You were defending",0.0,[ 1.3377383 -0.588575 ]
Harry Potter,"Thanks, Hermione.",0.2,[-1.223609   1.4747002]
Ron Weasley,What does he get a hug for?,0.0,[ 1.6570147 -0.954557 ]
Ron Weasley,"Oh, sure, that's why.",0.5,[-1.4054966  1.7373283]
Ron Weasley,"Me? Jealous? Of course not, it just doesn't seem fair that you hug one friend more than the other, is all...",0.3583333333333333,[ 1.2296915  -0.75165415]
Hermione Granger,Would you like a hug?,0.0,[ 2.2169225 -1.492275 ]
Arthur Weasley,"Well, come on, Harry. Time to go.",0.0,[ 1.356062  -0.5019678]
Harry Potter,Bye.,0.0,[ 1.3802972 -0.518535 ]
Arthur Weasley,"Good, good, not very many Muggles.",0.4025641025641025,[ 0.9130006  -0.41810814]
Arthur Weasley,"Well, come on Harry, in we go.",0.0,[ 0.77798337 -0.09917039]
Arthur Weasley,"I do love using the Fellytone! Now, let's see, what's the number again...",0.625,[ 1.2777997 -0.7547907]
Witch,Welcome to the Ministry of Magic. Please state your business.,0.65,[-0.21521549  0.41693506]
Arthur Weasley,"Harry Potter, disciplinary hearing.",0.0,[0.0566583 0.5354618]
Witch,Pleas stand by.,0.0,[ 1.7085303 -0.8646422]
Arthur Weasley,"Keep close, Harry!",0.0,[ 1.5879966 -0.8463659]
Arthur Weasley,"Ah, Perkins, good morn-",0.7,[-0.7256614  1.0498488]
Perkins,"Arthur, they've changed the time of Potter's hearing.",0.0,[-0.03315333  0.6069321 ]
Arthur Weasley,Blast! Dumbledore thought they might try that.,0.0,[-0.04716054  0.55384177]
Perkins,It started at eight!,0.0,[-0.01099645  0.4718532 ]
Arthur Weasley,"Good lord, that was five minutes ago! Come on, Harry!",1.0,[ 1.5083042  -0.59746116]
Witch,Department of Mysteries.,0.0,[0.26681474 0.26845095]
Harry Potter,Department of Mysteries?,0.0,[ 1.1995345 -0.479273 ]
Arthur Weasley,"Yep, I've got no idea what they get up to in here, it's top secret.",0.0499999999999999,[ 0.49629676 -0.07555018]
Arthur Weasley,"Come on, Harry!",0.0,[ 1.2183084  -0.42781448]
Harry Potter,I've been there before...,0.0,[ 1.4807739  -0.54368585]
Arthur Weasley,"Now, Harry, I find that highly unlikely...",-0.5,[ 1.1649067 -0.5239133]
Arthur Weasley,"There you are, Harry, in you go...good luck...",0.0,[ 0.49381596 -0.05409555]
Cornelius Fudge,You're late.,-0.3,[0.38910547 0.12973168]
Harry Potter,Er...sorry.,0.0,[0.03905876 0.6062123 ]
Cornelius Fudge,"No matter, the accused will take his seat.",0.0,[ 0.81938803 -0.05513562]
Cornelius Fudge,"Very well, we are ready to begin.",0.2,[0.30728868 0.2296974 ]
Albus Dumbledore,"Witness for the Defence, Albus Percival Wulfric Brian Dumbledore.",0.0,[ 1.29772    -0.53852105]
Cornelius Fudge,"Ah...you...er...got our message that the time had changed, did you?",0.0,[ 1.0533533 -0.7068989]
Cornelius Fudge,Well. The...ah...charges.,0.0,[ 1.0072055  -0.57670814]
Cornelius Fudge,"The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.",0.35,[ 1.3007793 -0.6875675]
Harry Potter,Yes.,0.0,[0.35707045 0.19407645]
Harry Potter,"Yes, but-",0.0,[ 1.651086   -0.92300403]
Cornelius Fudge,Within full sight of a Muggle?,0.35,[ 1.2985785 -0.5198815]
Harry Potter,"Yes, but-",0.0,[ 1.651086   -0.92300403]
Susan Bones,"You produced a Patronus? A fully- formed Patronus, with a clearly- defined shape?",0.1,[ 1.9980758 -1.2503321]
Harry Potter,Yes.,0.0,[0.35707045 0.19407645]
Susan Bones,"That is most remarkable, Mr. Potter.",0.625,[-0.38156107  0.9166851 ]
Cornelius Fudge,It doesn't matter how impressive it was!,1.0,[ 0.5795965  -0.13188398]
Harry Potter,But I did it because of the Dementors!,0.0,[-0.2766244   0.68623644]
Susan Bones,What do you mean?,-0.3125,[ 2.054106  -1.1554011]
Harry Potter,"My cousin and I were attacked by Dementors. That's why I had to use the Patronus, to drive them away.",0.0,[ 1.3741099 -0.6383634]
Cornelius Fudge,"Ah, yes, yes, another cock-and-bull story.",0.0,[-1.0831621  1.4968204]
Susan Bones,Dementors in Little Whinging?,-0.1875,[ 1.1051848  -0.46604988]
Cornelius Fudge,"Oh, come now, Susan. He's clearly lying.",0.1,[0.66465366 0.06649344]
Cornelius Fudge,We haven't got time to-,0.0,[ 1.9223226 -1.0245209]
Cornelius Fudge,"Very well. Weasley, fetch the witness.",0.2,[ 1.0127107 -0.4308032]
Cornelius Fudge,Full name?,0.35,[ 1.9919026  -0.99664396]
Arabella Figg,"Arabella Doreen Figg, resident of Little Whinging.",-0.1875,[ 1.1354678  -0.49198002]
Cornelius Fudge,So...what is your story?,0.0,[ 2.122582  -1.2834151]
Arabella Figg,I was sitting on my porch when I saw the two Dementors gliding towards the two boys.,0.0,[0.11795196 0.20158124]
Susan Bones,What did the Dementors look like?,0.0,[ 1.7693473 -1.0851061]
Arabella Figg,"Well, they were big and wore great, tattered cloaks.",0.4,[-0.80025864  1.173104  ]
Susan Bones,Anything else?,0.0,[ 2.217584  -1.1730683]
Arabella Figg,I-I felt them. It was horrible...like I would never be happy again.,0.8,[ 1.8023337 -0.9770031]
Cornelius Fudge,"Very well, you may go.",0.2,[ 0.9038726  -0.32244352]
Cornelius Fudge,Not very convincing.,-0.1923076923076923,[0.27670032 0.2397776 ]
Susan Bones,"Oh, I disagree. She described their effects very completely.",0.13,[ 1.0137075  -0.38780302]
Cornelius Fudge,So two Dementors just happen to be in Little Whinging? I think not...,-0.1875,[ 0.70247436 -0.16726366]
Albus Dumbledore,"Only if the Dementors are still taking their orders from only the Ministry these days. I believe you know my views on this, Cornelius.",0.0,[ 0.46663234 -0.09343487]
Cornelius Fudge,"Yes, and they're nothing but bilge, Dumbledore.",0.0,[0.4285464  0.10807347]
Dolores Umbridge,"Excuse me, Dumbledore, but did you just accused the Ministry of Magic of ordering an attack on this boy?",0.225,[ 0.45712408 -0.1661242 ]
Cornelius Fudge,Dementors are irrelevant!,-0.625,[-0.21307047  0.7430526 ]
Cornelius Fudge,"Well, yes, if he's telling the truth!",0.0,[0.5718436  0.03497581]
Cornelius Fudge,"Very well, all for clearing the accused of charges?",0.2,[-1.1636683  1.4081517]
Cornelius Fudge,All opposed?,0.0,[ 1.915281  -1.1566697]
Albus Dumbledore,Excellent.,1.0,[0.58099574 0.00950024]
Arthur Weasley,"Harry, you've been let off! That's wonderful!",1.0,[-1.8887128  2.0529163]
Arthur Weasley,You were tried by the full court?,0.35,[ 0.9086017  -0.16565484]
Harry Potter,"I think so, yeah.",0.0,[ 0.900479   -0.23743078]
Harry Potter,Er...is Percy mad at you?,-0.625,[ 1.6358835 -1.0106368]
Arthur Weasley,"Ah...yes...I'm afraid we had a bit of a row. He, well, he sided with Fudge and the rest of us sided with Dumbledore, so Percy left.",-0.3,[ 1.6042424 -0.9887032]
Lucius Malfoy,"Well, well, if it isn't Patronus Potter.",0.0,[ 0.76297915 -0.18683982]
Harry Potter,What are you doing here?,0.0,[ 1.9662379 -1.2274935]
Lucius Malfoy,"Come now, Potter, I really don't think that private matters between the Minister and myself are any concern of yours.",0.1,[ 1.2989838 -0.7681366]
Lucius Malfoy,Shall we continue this in your,0.0,[ 1.2863976 -0.6202336]
Cornelius Fudge,Certainly.,0.2142857142857142,[0.225774   0.24889165]
Harry Potter,"If he wanted to talk to the Minister, why down here?",-0.1555555555555555,[ 2.0441523 -1.4030626]
Arthur Weasley,"Dunno, Harry. Some things are just beyond comprehension.",0.0,[ 1.9196227 -1.1681328]
Arthur Weasley,"Settle down, you three!",-0.1944444444444444,[0.6104441  0.16138098]
Arthur Weasley,"Sirius, we saw Fudge talking with Lucius Malfoy on Level Nine again. Tell Dumbledore, next time he comes in, would you?",0.0,[ 1.3290664 -0.849044 ]
Sirius Black,"Yeah, absolutely.",0.2,[-0.12132236  0.67203385]
Arthur Weasley,"Well, I'd better be off. I've got a bewitched vomiting toilet to deal with.",0.2333333333333333,[ 1.548666  -0.8486297]
Fred Weasley,"George, remember that concept. Vomiting Toilet.",-0.0333333333333333,[0.17946114 0.2123189 ]
George Weasley,"Right you are, Fred.",0.2857142857142857,[0.2272229 0.3388357]
Arthur Weasley,"Also, I'm covering for Tonks on guard duty later tonight, so I won't be back until late.",-0.0999999999999999,[ 1.9241495 -1.0485545]
Sirius Black,Harry!,0.0,[0.30420303 0.4009848 ]
Sirius Black,"You all right, Harry?",0.2857142857142857,[ 1.8278428 -0.8851829]
Harry Potter,Yeah...just...my scar...the pain is getting stronger.,0.0,[ 0.8260432  -0.48120096]
Sirius Black,"Harry, I've got something that might interest you.",0.0,[ 1.5341543 -1.0109118]
Sirius Black,This was the original Order of the Phoenix. Found it while we were cleaning.,0.375,[ 1.7459639 -1.0708655]
Sirius Black,"There's Mad-eye and Dumbledore, right next to Dedalus Diggle; Marlene McKinnon, she was killed two weeks after this was taken...;",0.0285714285714285,[ 1.5398338 -0.9580768]
Sirius Black,"then there's Frank and Alice Longbottom, tortured into insanity by Death Eaters; Lupin, of course..",0.0,[ 0.96604025 -0.3817331 ]
Harry Potter,My parents.,0.0,[0.06248772 0.79071504]
Harry Potter,"I miss them, Sirius...",0.0,[ 1.5746709  -0.80043375]
Sirius Black,"I know, Harry, I know. I miss them too.",0.0,[ 1.3762364  -0.59760135]
Sirius Black,It's not fair that I got to spend so much time with them and you didn't...,-0.0749999999999999,[ 1.4171878 -0.6874385]
Harry Potter,"Why'd they have to die, Sirius, why?",0.0,[ 1.9261111 -1.0862712]
Sirius Black,"I know I'm not your father, Harry, but I'll always be there for you, if I can help it...",0.0,[ 2.27488   -1.3418595]
Harry Potter,Thanks.,0.2,[-0.37032345  0.8757285 ]
Sirius Black,"Kreacher, get out of here! Now!",0.0,[ 1.6269872 -0.8734492]
Kreacher,"Oh, how the old Mistress would weep to see the traitor in her house...",0.1,[ 0.6526822  -0.02913573]
Harry Potter,Who..who was that?,0.0,[ 2.1691642 -1.1888295]
Sirius Black,"Kreacher. He's been alone with the house for years, he's gone a bit funny.",0.25,[ 1.9738425 -1.0323467]
Hermione Granger,"Harry, Ron and I, we've been named House Prefects! She hands Harry a letter.",0.0,[0.70461464 0.12795267]
Hermione Granger,"What about you, Harry?",0.0,[ 2.1301413 -1.2551229]
Hermione Granger,Are you sure? I would have thought you would get one!,0.625,[ 2.004569  -1.3570982]
Harry Potter,I'm sure. Nothing.,0.5,[ 0.9214567  -0.24649549]
Harry Potter,"So...congratulations Ron, Hermione...",0.0,[-1.2025721  1.381895 ]
Ron Weasley,"Come on, lets go back downstairs!",0.0,[ 1.6290598 -0.7605438]
Harry Potter,"Yes, do go enjoy yourselves.",0.4,[0.21331635 0.19235852]
Harry Potter,What is that?,0.0,[ 2.0403779 -1.0718771]
Harry Potter,"Yes it is, it's right there!",0.3571428571428571,[ 1.961884  -1.1422504]
Luna Lovegood,"I see them too, Harry.",0.0,[0.30659655 0.27987438]
Harry Potter,Er...you are?,0.0,[ 1.2894127 -0.652199 ]
Luna Lovegood,Luna. Luna Lovegood.,0.0,[ 1.4599957  -0.75669986]
Harry Potter,"Well, thanks Luna.",0.2,[-1.6262971  1.8258147]
Harry Potter,Hagrid's cabin looks deserted.,0.0,[0.55133873 0.00195424]
Hermione Granger,I hope he's all right...,0.2857142857142857,[ 1.5094852 -0.6066423]
Ron Weasley,What if he were still on his...,0.0,[ 1.617166  -1.0257221]
Ron Weasley,What if he's still on his mission from Dumbledore?,0.0,[ 1.4306831 -0.9930554]
Harry Potter,"Yeah, could be.",0.0,[ 1.1670431  -0.44196704]
Albus Dumbledore,"I beg a few moments of your attention, as I have a few start of term announcements. Right off, our caretaker, the good Mr. Filch, has reminded me for what he says is the four-hundred and sixty-second time that he had an annually updated list of various banned items, usually introduced by our humour experts Fred and George Weasley...",0.0559523809523809,[ 0.961949   -0.44806337]
Albus Dumbledore,... which are posted in an extensive list on the door to Mr. Filch's door.,0.0,[0.37316358 0.05732463]
Albus Dumbledore,"Also, we have two staffing changes this year. Professor Grubby-Plank will be taking the post of Care of Magical Creatures post as Professor Hagrid is on...extended leave.",0.5,[ 0.851193   -0.34202796]
Albus Dumbledore,"Additionally, we have Professor Umbridge, who has kindly agreed to fill the post of Defense Against the Dark Arts-—",0.2249999999999999,[ 0.49333215 -0.04159628]
Dolores Umbridge,"Hem, hem, Headmaster, if I could address the school?",0.0,[ 2.1183012 -1.3794059]
