Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
COMMODUS,"The first thing I shall do is honor
		him with games worthy of his
		majesty.",0.2916666666666666,[ 0.95038533 -0.34171236],[ 1.486873  -1.6275449],0.1129081100225448,-2.7395663261413574,-5.731355667114258,-6.548864841461182,-4.348147392272949,-2.100287675857544,-4.89682674407959,-7.938528537750244,-7.611878395080566,-3.312340497970581,-5.62894868850708,-5.971370220184326,-6.313684940338135,-6.239496231079102,-3.8032283782958984,-7.663619518280029,-3.9311647415161133,-7.348173141479492,-3.9127540588378906,-6.491425514221191,-7.931034088134766,-3.798557758331299,-4.1350932121276855,-4.290757656097412,-4.999502182006836,-6.68440055847168,-7.0231170654296875,-6.51999568939209,-0.012744007632136345
LUCILLA,"The first thing I shall do is have a
		hot bath.

The wagon rumbles to a halt.  Voices are heard outside.

Commodus leaps out...",0.1666666666666666,[0.4211373  0.06961238],[ 0.9993701 -1.16468  ],0.0912240147590637,-6.272286415100098,-5.835192680358887,-6.599469184875488,-5.143150806427002,-3.6883366107940674,-5.96356201171875,-6.440637111663818,-6.70716667175293,-5.293093681335449,-6.072206020355225,-6.44002103805542,-6.42982292175293,-7.392206192016602,-5.179930210113525,-6.222091197967529,-7.450479030609131,-7.805480003356934,-5.136716842651367,-6.8113932609558105,-7.050299167633057,-5.417517185211182,-7.4643449783325195,-4.723232269287109,-6.95194673538208,-7.751513481140137,-6.125331401824951,-7.030123710632324,2.769505262374878
COMMODUS,Why have we stopped?,0.0,[ 2.0514398 -1.144037 ],[ 1.7594048 -1.7609423],0.0905983746051788,-6.937478065490723,-6.352538585662842,-5.162477970123291,-3.130906820297241,-5.488539695739746,-6.3831562995910645,-0.12010212987661362,-0.3712291717529297,-7.027283191680908,-3.8887009620666504,-4.108022689819336,-6.285960674285889,-5.977400302886963,-6.732363224029541,-6.525351047515869,-7.679644584655762,-7.408421516418457,-6.95626163482666,-7.270386695861816,-6.516969203948975,-5.94329833984375,-9.484021186828613,-4.663534164428711,-8.436724662780762,-7.125307083129883,-5.411068439483643,-4.768301010131836,-0.6173273921012878
COMMODUS,"(to Soldier #1)
		Where is my father?",0.0,[ 2.2501428 -1.2369415],[ 1.8444173 -2.0532238],0.0928427577018737,-6.810214996337891,-6.37019681930542,-5.715381622314453,-4.550697326660156,-5.601874351501465,-6.582461357116699,-1.5011733770370483,-0.57506263256073,-6.9064717292785645,-5.980042457580566,-5.948108196258545,-6.789291858673096,-6.987423419952393,-6.287596225738525,-6.4839253425598145,-7.466567039489746,-7.796891212463379,-7.108798503875732,-6.854348659515381,-7.267518043518066,-6.383786201477051,-9.71700382232666,-5.550093650817871,-8.798197746276855,-7.668612003326416,-6.285060405731201,-4.657797813415527,0.6881369948387146
COMMODUS,Is the battle won?,0.0,[ 2.1328752 -1.1613392],[ 1.5614668 -1.538704 ],0.0936412811279296,-5.253608703613281,-6.646845817565918,-6.67318868637085,-5.495193004608154,-3.743546962738037,-5.789287567138672,-0.4036239981651306,0.414894700050354,-6.525519847869873,-6.392048358917236,-5.676265716552734,-7.349793910980225,-7.567774295806885,-5.488565921783447,-6.295273303985596,-6.816075325012207,-8.025476455688477,-6.199491024017334,-5.604842185974121,-6.981991767883301,-4.994294166564941,-9.03610897064209,-4.819900035858154,-8.123343467712402,-7.304923057556152,-6.599890232086182,-5.048091888427734,-1.1859374046325684
COMMODUS,"(to Soldier #1)
		My sister wants a bath, take her to
		the camp.
			(to Soldier #2)
		Take me to my father.

He leaps onto the horse and canters back to the Praetorian
Guard unit.

Soldier #2 climbs on his horse and leads them.  Commodus
rides off with most of the Praetorian Guard unit.

Lucilla peeks her head from the wagon.  She glances at the
remaining soldiers.  Distinctly unpromising.",0.25,[ 1.13447  -0.688269],[ 1.1407722 -1.3966848],0.0994652509689331,-5.886089324951172,-6.315011978149414,-5.897222995758057,-4.755115032196045,-3.9519460201263428,-6.0595622062683105,-6.075800895690918,-6.556085586547852,-6.481883525848389,-5.646915435791016,-5.3982415199279785,-6.171628952026367,-7.552928447723389,-6.619287014007568,-6.4287543296813965,-7.403692245483398,-7.763001918792725,-6.490649223327637,-6.78582763671875,-7.75866174697876,-6.039395809173584,-8.067644119262695,-5.072595596313477,-7.883846759796143,-7.941017150878906,-6.079875469207764,-7.4060564041137695,3.50134015083313
LUCILLA,"(dry)
		Civilization at last.  Gods preserve
		us.",-0.0333333333333333,[-0.03461019  0.3504083 ],[ 1.0165813 -1.2330498],0.0912689268589019,-4.108660697937012,-6.463791847229004,-6.873451232910156,-5.262197017669678,-2.602604627609253,-6.279786586761475,-7.345990180969238,-7.53706693649292,-6.649026393890381,-5.800112724304199,-6.1782355308532715,-6.452888011932373,-7.705049514770508,-5.832695484161377,-7.145370006561279,-6.472860336303711,-7.752124309539795,-5.255318641662598,-6.411994934082031,-7.9611968994140625,-6.093756675720215,-6.641096591949463,-4.419522762298584,-6.540611743927002,-8.191760063171387,-6.22389554977417,-7.306161403656006,2.4241514205932617
QUINTUS,"These barbarians would rather drown
		in blood than yield an inch.  If I
		didn't hate them so much I would
		admire them.

They have reached the top of the hill.  Stunning martial
preparations are underway.  The catapults join ten others.
Archers are taking up position.  Brutal ""Scorpions"" --
devices for firing multiple crossbow bolts -- are being
loaded.  Soldiers are also loading the catapults with
enormous ""Greek fire pots"" -- large, round terra cotta
pots.

Maximus and his lieutenants gaze down from the hilltop.
Below them they can see a German encampment.",-0.0440192743764172,[0.32158256 0.06064736],[ 0.24347372 -0.46330056],0.0933249592781066,-4.296875,-6.135274887084961,-6.300924777984619,-4.416545391082764,-2.9086225032806396,-7.713360786437988,-6.466438293457031,-6.3387861251831055,-6.924606800079346,-5.47330904006958,-5.4393229484558105,-5.550471782684326,-6.664495944976807,-4.721029281616211,-6.093177318572998,-7.915693283081055,-7.875087738037109,-5.96468448638916,-6.7633185386657715,-7.80275821685791,-5.9828267097473145,-6.968921661376953,-3.4416189193725586,-7.24629020690918,-8.58837604522705,-6.902182579040527,-4.198348522186279,1.7405656576156616
MAXIMUS,"(quietly)
		A people should know when they are
		conquered.

A beat.",0.0,[ 1.1793063  -0.58472073],[ 1.3092546 -1.4144278],0.0904346406459808,-6.186574935913086,-6.072259902954102,-5.76480770111084,-4.313114643096924,-4.141841888427734,-5.882509231567383,-6.122891426086426,-6.442770957946777,-6.315194606781006,-5.859179973602295,-5.867851734161377,-6.298803806304932,-7.378129959106445,-6.298029899597168,-6.267428874969482,-7.564497470855713,-7.930717945098877,-6.386576175689697,-7.53707218170166,-7.489019393920898,-5.591107368469238,-7.956299781799316,-4.917264938354492,-7.733269214630127,-8.206182479858398,-6.415998458862305,-7.1487531661987305,3.481062412261963
MAXIMUS,"At the first signal release the
		catapults.  We'll use the cavalry to
		cut off the retreat.",0.25,[-0.18985945  0.60285175],[ 0.91918314 -1.0050157 ],0.0873406529426574,-5.668807029724121,-6.279390335083008,-6.9872918128967285,-5.639891147613525,-3.0336124897003174,-6.591947555541992,-6.382052421569824,-7.0735297203063965,-6.179442882537842,-6.276648044586182,-6.121823787689209,-7.137587547302246,-8.219596862792969,-5.807384967803955,-6.731895923614502,-7.193758010864258,-8.395943641662598,-5.958948135375977,-7.100736618041992,-7.884361743927002,-4.815199375152588,-7.775369167327881,-4.728635787963867,-7.5297465324401855,-8.284985542297363,-6.856400966644287,-7.487700462341309,2.665971279144287
QUINTUS,"General, I don't recommend that.
		Our cavalry might be caught in the
		flames.",0.05,[ 1.7564533 -0.930899 ],[ 0.9703144 -1.1907841],0.0909552574157714,-5.645868301391602,-6.383762836456299,-4.517625331878662,-3.265944242477417,-3.570866346359253,-4.356412410736084,-5.629235744476318,-6.9592108726501465,-6.520125865936279,-4.616936206817627,1.2801380157470703,-5.686880588531494,-6.738560676574707,-6.68801736831665,-5.980748176574707,-5.633356094360352,-7.425131320953369,-6.12856912612915,-6.275369644165039,-7.233968734741211,-5.394932270050049,-7.5770649909973145,-4.572717666625977,-6.559982776641846,-7.004698753356934,-5.530581951141357,-6.725523471832275,-1.0838243961334229
MAXIMUS,"I hope not, because I'm going to be
		leading them.

A beat as he gazes down at the enemy.",-0.1555555555555555,[ 1.469113   -0.64531654],[ 1.1556698 -1.4543155],0.0921068787574768,-6.012596607208252,-6.313795566558838,-5.9553608894348145,-4.713510990142822,-4.282506942749023,-4.614901065826416,-5.309148788452148,-5.830559730529785,-2.115272283554077,-4.406092643737793,-3.4605026245117188,-6.460733890533447,-7.528609275817871,-6.456362247467041,-6.275599002838135,-5.763596534729004,-7.576879024505615,-6.398660659790039,-5.789605617523193,-7.386404037475586,0.9290798306465149,-7.450476169586182,-4.651841640472412,-7.356649398803711,-5.716298580169678,-5.874905586242676,-6.681812286376953,-1.0850672721862793
MAXIMUS,"Why don't they know they're already
		dead?",-0.2,[ 1.7596468 -0.81112  ],[ 1.4875137 -1.5622746],0.0904761552810669,-7.046824932098389,-6.144617080688477,-5.328763008117676,-3.802406072616577,-5.368425369262695,-6.717991828918457,-1.3748403787612915,-1.3028374910354614,-7.295774936676025,-5.855937480926514,-4.997288227081299,-6.738704681396484,-7.031019687652588,-6.873873233795166,-7.118495464324951,-7.719327926635742,-8.141356468200684,-7.277287006378174,-7.586268424987793,-7.696507930755615,-6.2494120597839355,-9.690302848815918,-5.28610897064209,-8.92543888092041,-8.07624340057373,-6.785630702972412,-5.318849563598633,1.0815210342407227
QUINTUS,"Now!

The mighty catapults are released.  The Greek fire pots
arc dramatically through the air.  A moment later soldiers
release the Scorpions and hundreds of bolts streak through
the sky.  The archers fire a murderous barrage of flaming
arrows.",0.1333333333333333,[-0.5984287  0.9314395],[ 0.5967601  -0.83155596],0.0917739868164062,-5.002933979034424,-5.169788837432861,-5.5331597328186035,-4.953071117401123,-3.7072393894195557,-6.823299884796143,-6.410797119140625,-6.541183948516846,-6.865053176879883,-6.111770153045654,-6.3106369972229,-6.24291467666626,-7.1228413581848145,-4.34238338470459,-5.145461559295654,-7.422781467437744,-7.390033721923828,-4.665711402893066,-7.040011405944824,-6.937411308288574,-6.271224021911621,-6.652079105377197,-4.5614728927612305,-7.078825950622559,-8.181204795837402,-6.228198051452637,-5.874305725097656,2.49558687210083
MAXIMUS,"(to his men)
		Hold steady... steady...

He can see the nightmare destruction of the encampment
continuing -- fire pots and Scorpion bolts and flaming
arrows -- panic in the German encampment.",0.1111111111111111,[ 1.3468139 -0.8423283],[ 1.2844831 -1.5142573],0.0918450951576232,-5.877934455871582,-5.684711456298828,-5.671206951141357,-4.891946315765381,-4.106583118438721,-6.08338737487793,-6.098050117492676,-6.75779914855957,-6.089712619781494,-5.159913539886475,-5.942880630493164,-5.379269123077393,-6.380028247833252,-5.328891754150391,-2.2326478958129883,-6.979384899139404,-6.416635036468506,-5.712283134460449,-6.93306827545166,-5.300715923309326,-5.567458629608154,-7.126437187194824,-4.21165132522583,-6.813438892364502,-7.249963760375977,-4.537563323974609,-5.641434669494629,1.9220699071884155
MAXIMUS,"Steady...

He sees the Germans begin fleeing across the plain.  He
quickly raises his sword and whispers a prayer, then turns
to his men:",0.0952380952380952,[-0.26497352  0.5258926 ],[ 1.1096693 -1.389378 ],0.0910541117191314,-5.21065616607666,-6.504838466644287,-5.725672245025635,-4.950119495391846,-3.968644380569458,-5.170525550842285,-6.685035705566406,-7.217142581939697,-6.2899861335754395,-6.02062463760376,-6.082376003265381,-6.120667934417725,-7.097732067108154,-5.936629772186279,-5.491861820220947,-6.267808437347412,-7.307623386383057,-5.870388031005859,-6.98298978805542,-7.148561477661133,-5.568871021270752,-7.043490886688232,-5.070765018463135,-7.098820209503174,-7.335567474365234,-5.939518928527832,-7.018787384033203,3.079880475997925
MAXIMUS,"Brothers -- I salute you!  For Rome!

He spurs his horse and races out of the trees to the
plain...",-0.2142857142857142,[-0.01720621  0.49797305],[ 1.5847627 -1.8322957],0.1006825864315033,-0.18413163721561432,-6.017077445983887,-5.06245756149292,-4.477904796600342,-2.235459566116333,-4.2984161376953125,-7.5325422286987305,-7.929241180419922,-6.198398113250732,-6.135141849517822,-5.70395040512085,-6.209295749664307,-6.305858135223389,-3.4865431785583496,-5.5285162925720215,-3.345822334289551,-6.461592197418213,-3.6437087059020996,-5.764528751373291,-7.117437839508057,-4.933513641357422,-2.8629395961761475,-4.546167373657227,-4.911423683166504,-7.02562952041626,-6.3883843421936035,-5.908135414123535,-0.7102415561676025
MAXIMUS,Caesar.,0.0,[0.29235032 0.38183638],[ 1.2164108 -1.1765839],0.0915761888027191,-5.146279335021973,-6.044727325439453,-5.8516621589660645,-5.1398797035217285,-4.120075702667236,-6.550079345703125,-6.358245849609375,-6.619023323059082,-6.647730827331543,-5.801599025726318,-6.00177526473999,-5.891537666320801,-7.118999481201172,-5.78253698348999,-6.323111057281494,-6.538912296295166,-7.468007564544678,-5.778478145599365,-5.676871299743652,-7.834293842315674,-6.585272312164307,-7.5792388916015625,-5.3959479331970215,-7.711699485778809,-7.6732916831970215,-5.931700229644775,-6.9500274658203125,3.2452173233032227
MARCUS,"Maximus, you prove your valor again.
		Let us hope for the final time here.",0.0,[0.68598956 0.16032651],[ 1.5061356 -1.5646933],0.100903570652008,-0.19979074597358704,-6.589163780212402,-6.356513977050781,-5.451627731323242,-2.234893321990967,-2.814215898513794,-6.411007881164551,-5.813352108001709,-2.6727142333984375,-5.750681400299072,-5.10960054397583,-6.875614166259766,-8.03452205657959,-4.623687267303467,-6.416392803192139,-3.117785692214966,-7.110154628753662,-5.235596179962158,-5.310968399047852,-7.575263023376465,1.433406949043274,-4.788286209106445,-5.2085466384887695,-6.081103801727295,-6.538177490234375,-6.599546432495117,-5.802314758300781,-2.71995210647583
MAXIMUS,"I don't think there's anyone left to
		fight.",0.0,[ 1.7678837 -0.7368257],[ 1.3518611 -1.3871807],0.0930576920509338,-6.123549938201904,-6.319120407104492,-5.69209623336792,-3.3352761268615723,-3.9979450702667236,-6.504412651062012,-4.879556179046631,-6.755602836608887,-6.8304948806762695,-3.162299633026123,0.6830928325653076,-6.440688610076904,-6.7657294273376465,-7.01832914352417,-7.384166240692139,-6.608734130859375,-7.799957752227783,-6.432769298553467,-7.217522621154785,-7.686091423034668,-5.452447414398193,-8.113268852233887,-4.131902694702148,-7.156151294708252,-7.22580623626709,-5.535205364227295,-6.4390668869018555,-0.17956501245498657
MARCUS,"There are always people left to
		fight...

Marcus takes Maximus' arm and they walk through the masses
of bodies.  Maximus holds Marcus' arm firmly, quietly
supporting him as they walk.",0.125,[0.3389005  0.10384997],[ 1.4881456 -1.8122296],0.0911053121089935,-5.713537693023682,-6.481231689453125,-6.30052375793457,-5.022891998291016,-3.276078224182129,-4.127841472625732,-6.641922950744629,-7.154238224029541,-6.311529636383057,-5.398985385894775,-5.2633490562438965,-6.519106864929199,-7.465575695037842,-7.027843952178955,-6.381702423095703,-6.6656012535095215,-7.13261079788208,-5.892275810241699,-5.9795823097229,-7.130683898925781,-5.511609077453613,-7.525434494018555,-4.497858047485352,-6.654495716094971,-7.044445037841797,-5.178758144378662,-7.953368186950684,2.8015854358673096
MARCUS,"But this night, at least, Germania
		is at last defeated... What will you
		do now, my friend?",-0.15,[ 1.9035491 -1.0182042],[ 1.2632446 -1.3403882],0.0902041792869567,-6.264678955078125,-6.881211280822754,-6.758092403411865,-5.27874755859375,-4.171659469604492,-5.359785079956055,-1.9164594411849976,-0.23714211583137512,-5.6322174072265625,-4.876199245452881,-5.7066240310668945,-7.566463470458984,-7.601519584655762,-5.958093166351318,-6.337573528289795,-7.620861053466797,-7.485606670379639,-6.243823051452637,-6.3357343673706055,-6.681604385375977,-4.194995403289795,-9.093354225158691,-4.9157938957214355,-7.606298923492432,-7.053836822509766,-5.334781169891357,-5.273552894592285,-0.0028771143406629562
MAXIMUS,"Should Caesar permit, I'll go home.
		I've been away too long.  I've
		forgotten my wife's face and I
		barely know my son.

Suddenly, a tethered GERMAN PRISONER they are passing
calls out to them:",0.0,[ 0.9394368 -0.538963 ],[ 1.349341  -1.3434166],0.1000984907150268,-6.583242416381836,-5.898069381713867,-5.827210903167725,-3.6938486099243164,-4.354874610900879,-6.490086078643799,-6.10267448425293,-6.600291728973389,-5.938953876495361,-2.564347267150879,-5.633085250854492,-5.6047163009643555,-5.053077697753906,-6.200791835784912,-4.89566707611084,-7.766049385070801,-4.9878153800964355,-5.4033989906311035,-6.327530860900879,-4.802806854248047,-5.863517761230469,-7.016910552978516,-1.5463135242462158,-5.729897975921631,-5.950464248657227,-1.6361576318740845,-4.198113441467285,0.7482151985168457
MARCUS,"(to Soldier)
		Stop...
			(to Prisoner)
		... You speak our language?",0.0,[ 1.350207  -0.7566813],[ 1.2513043 -1.4151825],0.0890754163265228,-6.337217330932617,-6.293130874633789,-6.207171440124512,-4.933819770812988,-4.382942199707031,-6.816995620727539,-2.4069314002990723,-1.335991382598877,-6.997150897979736,-6.570638179779053,-6.164700984954834,-6.8314104080200195,-7.5122294425964355,-6.065135478973389,-7.0650248527526855,-7.696204662322998,-8.26414680480957,-6.985982418060303,-6.622784614562988,-8.007540702819824,-6.2853569984436035,-9.340010643005371,-5.355976104736328,-8.663888931274414,-8.249251365661621,-6.985270977020264,-5.490806579589844,1.578518033027649
MAXIMUS,"(to Marcus)
		Come, Caesar...",0.0,[ 1.8219264 -0.821125 ],[ 1.377931  -1.5550919],0.0894346535205841,-5.488315582275391,-5.715353012084961,-5.7806077003479,-5.128685474395752,-4.375418663024902,-6.431255340576172,-6.382390975952148,-6.321700096130371,-6.535738468170166,-5.97298002243042,-6.305702209472656,-6.029520034790039,-6.864808559417725,-4.744396209716797,-6.132811069488525,-6.201379776000977,-7.273252010345459,-5.037559509277344,-6.202099800109863,-7.486869812011719,-6.370350360870361,-7.12698221206665,-5.404165267944336,-7.29772424697876,-7.603231430053711,-5.943244457244873,-6.179906845092773,3.188000202178955
MARCUS,"No.  Let him speak...
			(to Prisoner)
		... I am Rome, what would you say to
		me?",0.0,[ 1.3852423  -0.87891275],[ 1.5028845 -1.6841108],0.0966646373271942,-6.634800910949707,-6.167057037353516,-5.865416049957275,-4.622781276702881,-4.689992427825928,-6.442852020263672,-2.6836912631988525,-1.4878538846969604,-6.728332042694092,-6.634609699249268,-5.345129489898682,-6.976456642150879,-7.667209148406982,-6.364472389221191,-7.349381923675537,-7.66764497756958,-8.43872356414795,-7.1044206619262695,-7.046021461486816,-8.232961654663086,-6.191798686981201,-9.577191352844238,-5.796219348907471,-8.826727867126465,-8.353083610534668,-7.268190860748291,-5.894023895263672,1.673315405845642
MARCUS,Now it is Rome.,0.0,[0.17968597 0.6061747 ],[ 1.4559604 -1.4160315],0.0926210880279541,-6.148215293884277,-6.403046131134033,-6.834434986114502,-4.85750150680542,-2.4399983882904053,-7.339457035064697,-6.159880638122559,-6.988059997558594,-6.691833972930908,-6.0297064781188965,-6.656099319458008,-6.480724334716797,-7.360748767852783,-5.497817516326904,-6.548367977142334,-7.5158233642578125,-8.056551933288574,-5.7367401123046875,-7.133247375488281,-7.191560745239258,-5.568491458892822,-7.199711799621582,-2.923966884613037,-6.761333465576172,-8.307528495788574,-6.530401706695557,-6.225481986999512,1.8737539052963257
MARCUS,"No... Release him.  Give him safe
		passage.  Let him go to his family.

The soldier leads the German Prisoner away.

Maximus and Marcus continue walking in silence for a beat.
Then:",0.25,[ 0.6454651  -0.23541269],[ 1.4908212 -1.639335 ],0.1078342497348785,-7.002927780151367,-6.727983474731445,-4.840686321258545,-4.091122150421143,-4.035403728485107,-2.7875466346740723,-6.176370143890381,-6.533505439758301,-5.699747562408447,-5.446628570556641,-3.969871997833252,-6.081840515136719,-7.472177982330322,-7.28208065032959,-5.8773322105407715,-7.317846298217773,-6.892519474029541,-6.361335754394531,-6.310162544250488,-6.660571098327637,-5.68312406539917,-8.247117042541504,-5.032818794250488,-7.018038272857666,-7.2228827476501465,-4.747080326080322,-7.863004207611084,2.3258633613586426
MARCUS,"Tell me again, Maximus, why are we
		here?",0.0,[ 2.0400057 -1.1551584],[ 1.5334733 -1.7900835],0.0909135043621063,-6.385384559631348,-6.299995422363281,-5.167635440826416,-3.968576192855835,-5.370059013366699,-5.856496334075928,-2.244345188140869,0.33996307849884033,-6.3323283195495605,-5.9409565925598145,-5.4393439292907715,-6.606908798217773,-7.271722316741943,-6.59984827041626,-7.142977237701416,-7.4315900802612305,-8.131582260131836,-7.355118751525879,-6.867677211761475,-7.758424282073975,-6.070955276489258,-9.968738555908203,-6.140362739562988,-9.044236183166504,-7.527959823608398,-6.511561870574951,-5.680797100067139,-0.19762243330478668
