Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
50,Tony Stark,iron_man_3.txt,She's not like the others.​​​​​​ (to Maya) Come on. Let's go in the bedroom. Happy...,0.8,[ 1.93668   -1.2052441],[ 0.9008055 -1.1331547],0.17795133590698242
51,Maya Hansen,iron_man_3.txt,"That's cute, but...",0.5,[ 0.55492485 -0.00291682],[ 1.4611117 -1.5192603],0.1372574418783188
52,Tony Stark,iron_man_3.txt,Leave her ficus alone.,0.0,[ 0.97421116 -0.2004098 ],[0.03715087 0.07175741],0.12543749809265137
53,Maya Hansen,iron_man_3.txt,"[turns to Hogan] Because... and, no, seriously don't. [walks into the bedroom]",0.1666666666666666,[ 1.8641112 -1.2543464],[ 1.3329797 -1.5653385],0.08839389681816101
54,Tony Stark,iron_man_3.txt,And you're starting with plants?,0.0,[0.27302018 0.10386438],[ 1.64809   -1.6763283],0.04499697685241699
55,Maya Hansen,iron_man_3.txt,"For now, yeah.",0.0,[ 0.7561461  -0.01320579],[ 1.1825441 -1.1259383],0.027349859476089478
56,Tony Stark,iron_man_3.txt,Huh.,0.0,[0.25806877 0.31324133],[ 1.0337294 -1.0147848],0.02811509370803833
57,Maya Hansen,iron_man_3.txt,I'm calling it Extremis.,0.0,[0.5300514  0.26002923],[ 1.443406  -1.4164559],0.035486459732055664
58,Maya Hansen,iron_man_3.txt,"Well, it's...",0.0,[0.4742398  0.06892996],[ 1.7477275 -1.689281 ],0.03304332494735718
59,Maya Hansen,iron_man_3.txt,Exactly! Exactly.,0.25,[0.75392634 0.18172175],[ 1.2120944 -1.0843596],0.027440130710601807
60,Maya Hansen,iron_man_3.txt,Dendritic revitalization.,0.0,[-0.7410656  1.0878521],[ 1.9441378 -1.9157265],0.02587491273880005
61,Tony Stark,iron_man_3.txt,It's revolutionary.,0.0,[-1.3910242  1.6489564],[ 1.1505483 -1.1191268],0.031179368495941162
62,Maya Hansen,iron_man_3.txt,Disease prevention...,0.0,[-0.16204855  0.4743576 ],[ 1.6316749 -1.6446   ],0.019478797912597656
63,Tony Stark,iron_man_3.txt,Changes the world.,0.0,[0.3310607  0.24116418],[ 1.3853933 -1.3642732],0.03130161762237549
64,Maya Hansen,iron_man_3.txt,...even limb regrowth.,0.0,[0.02976786 0.46616194],[ 1.4987648 -1.5254046],0.02602139115333557
65,Tony Stark,iron_man_3.txt,You're the most gifted woman I've ever met.,0.5,[0.00924611 0.6999701 ],[ 0.8375442 -0.6220798],0.1767919510602951
66,Maya Hansen,iron_man_3.txt,Wow.,0.1,[-0.23829356  0.8402889 ],[ 1.0188035  -0.94825435],0.0306379497051239
67,Tony Stark,iron_man_3.txt,In Switzerland.,0.0,[0.47891232 0.12168954],[ 1.3578337 -1.2913674],0.028873682022094727
68,Maya Hansen,iron_man_3.txt,"Hmm, that's better. Aw, you're seeing things.",0.5,[-0.3219253  0.8292473],[ 1.8374902 -1.822042 ],0.04767376184463501
69,Tony Stark,iron_man_3.txt,"You almost bought it, didn't you?",0.0,[ 1.1529094 -0.7906636],[ 1.5750014 -1.452967 ],0.12761063873767853
70,Maya Hansen,iron_man_3.txt,"This is what I'm talking about, the glitch.",0.0,[ 0.50602436 -0.09245316],[ 1.8344558 -1.8246266],0.019495487213134766
71,Tony Stark,iron_man_3.txt,Have you checked the telomerase algorithm?,0.0,[ 1.4281738  -0.82561374],[ 1.8430936 -1.7697948],0.02436003088951111
72,Maya Hansen,iron_man_3.txt,The what?,0.0,[ 1.4956517 -0.6385674],[ 1.5097793 -1.4334637],0.03401660919189453
73,Happy Hogan,iron_man_3.txt,"Down! Stay down! Stay down, boss.",-0.1814814814814815,[ 0.93805784 -0.27143136],[ 1.3112739 -1.4175652],0.08364945650100708
74,Tony Stark,iron_man_3.txt,We're good.,0.7,[-0.0101284  0.5618592],[ 1.3868347 -1.3434657],0.08549454808235168
75,Happy Hogan,iron_man_3.txt,Stay down.,-0.1555555555555555,[ 1.0058458  -0.34265924],[ 1.2656372 -1.2566673],0.06159713864326477
76,Tony Stark,iron_man_3.txt,You're...you're right on me. I made it. (Happy gets up) What the hell was that?,0.5428571428571429,[ 1.7845573 -0.8473214],[ 1.9827403 -2.005114 ],0.17588704824447632
77,Happy Hogan,iron_man_3.txt,What was that?,0.0,[ 2.135712  -1.1180547],[ 1.4864482 -1.4070758],0.025134563446044922
78,Maya Hansen,iron_man_3.txt,It's a glitch in my work. It's...,0.0,[ 0.8403653 -0.1912851],[ 1.8229922 -1.7563537],0.03775784373283386
79,Tony Stark,iron_man_3.txt,She was just talking about it. Glitches happening.,0.0,[0.43803862 0.11354548],[ 1.8664527 -1.6372069],0.039100468158721924
80,Happy Hogan,iron_man_3.txt,It's not Y2K.,0.0,[ 1.2383577  -0.41222355],[ 1.4803288 -1.4466223],0.024169564247131348
81,Maya Hansen,iron_man_3.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
82,Tony Stark,iron_man_3.txt,Hey!,0.0,[0.6611168  0.13126478],[ 1.1559635 -1.1226578],0.02856665849685669
83,Happy Hogan,iron_man_3.txt,Happy New Year.,0.4681818181818182,[0.23158114 0.39800546],[ 1.0036358 -1.105183 ],0.17085281014442444
84,Tony Stark,iron_man_3.txt,Happy New Year.,0.4681818181818182,[0.23158114 0.39800546],[ 1.0036358 -1.105183 ],0.17085281014442444
85,Maya Hansen,iron_man_3.txt,Happy New Year.,0.4681818181818182,[0.23158114 0.39800546],[ 1.0036358 -1.105183 ],0.17085281014442444
86,Tony Stark,iron_man_3.txt,"Alright, I'll see you in the morning, goodnight.",0.0,[ 1.3108863  -0.56006354],[ 1.2945125 -1.1305498],0.17888641357421875
87,Happy Hogan,iron_man_3.txt,You good?,0.7,[ 1.8134629  -0.88928103],[ 1.530329 -1.554598],0.1551627516746521
88,Tony Stark,iron_man_3.txt,Yep.,0.0,[0.489407   0.05312944],[ 0.76243705 -0.71287125],0.027241259813308716
89,Happy Hogan,iron_man_3.txt,I'll be right outside.,0.1428571428571428,[ 1.2203716  -0.42158142],[ 1.2870375 -1.1596311],0.06056162714958191
90,Tony Stark,iron_man_3.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
91,Tony Stark,iron_man_3.txt,"[voice over] So why am I telling you this? Because I had just created demons, and I didn't even know it.",0.0,[ 1.532381  -0.7691246],[ 1.6518859 -1.6005031],0.10503706336021423
92,Tony Stark,iron_man_3.txt,"[voice over] Yeah, those were the good times. Then I moved on. After a brief soiree in an Afghan cave, I said goodbye to the party scene. Forgot that night in Switzerland. These days I'm a changed man, I'm different now. I'm well... you know who I am.",0.2333333333333333,[ 1.5536052  -0.72940797],[ 1.9871114 -2.0277755],0.16668857634067535
93,Tony Stark,iron_man_3.txt,Ow!,0.0,[0.626656   0.24759826],[ 1.3477703 -1.270032 ],0.044245630502700806
94,JARVIS,iron_man_3.txt,"Sir, please may I request just a few hours to calibrate...",-0.2,[ 1.6444248 -0.8671583],[ 1.9773674 -1.983044 ],0.042838603258132935
95,Tony Stark,iron_man_3.txt,No. Forty-eight. [he injects himself] Ah! Micro-repeater implanting sequence complete.,0.1,[ 0.9680915  -0.35815758],[ 1.7951007 -1.8846797],0.02347266674041748
96,JARVIS,iron_man_3.txt,"As you wish, sir. I've also prepared a safety briefing for you to entirely ignore.",0.0,[ 1.0270064  -0.46910572],[ 1.657185  -1.5799242],0.062217891216278076
97,Tony Stark,iron_man_3.txt,"Which I will. Right, let's do this.",0.2857142857142857,[ 1.4404725 -0.6351393],[ 1.1029135 -1.1128813],0.06377121806144714
98,Tony Stark,iron_man_3.txt,"Dummy. Hi, Dummy. How did you get that cap on your head? You earned it.",0.0,[ 1.4571724 -0.9642605],[ 1.2223197 -1.1973993],0.1741916835308075
99,Tony Stark,iron_man_3.txt,"Hey. Hey! What are you doing round in the corner? You know what you did. Blood on my mat, handle it.",-0.2,[ 1.6803396 -0.925077 ],[ 1.1718911 -1.2588841],0.17711281776428223
100,JARVIS,iron_man_3.txt,"Sir, may I remind you that you've been awake for nearly seventy-two hours.",0.1,[ 0.72167176 -0.36816853],[ 1.9479722 -1.9783002],0.0681157112121582
101,Tony Stark,iron_man_3.txt,"Focus up, ladies. Good evening, and welcome to the birthing suite. I'm pleased to announce the imminent arrival of your bouncing, bad-ass, baby brother.",0.6666666666666666,[-0.09220208  0.38065013],[ 0.78446245 -0.98249215],0.1862797737121582
102,Tony Stark,iron_man_3.txt,"Start tight and go wide, stamp in time. Mark 42 autonomous prehensile propulsion suit test. Initialize sequence.",0.0404761904761904,[ 1.7698599 -1.1096541],[ 1.8522987 -1.7363875],0.028889715671539307
103,Tony Stark,iron_man_3.txt,"Jarvis, drop my needle.",0.0,[ 1.5875201 -0.8053322],[ 1.3365755 -1.4165283],0.1588127613067627
104,Tony Stark,iron_man_3.txt,Crap.,-0.8,[-0.02695744  0.5335204 ],[ 1.1425639 -1.0319653],0.05767795443534851
105,Tony Stark,iron_man_3.txt,"Alright, I think we got this. Send 'em all.",0.0,[ 1.5972493  -0.77989966],[ 1.3717179 -1.3324617],0.06473207473754883
106,Tony Stark,iron_man_3.txt,"Probably a little fast, slow it down. Slow it down just a...",-0.1497685185185185,[ 1.7937653 -1.0646123],[ 1.6702216 -1.5797795],0.035947173833847046
107,Tony Stark,iron_man_3.txt,...little bit.,0.0,[0.35502097 0.27400926],[ 1.1533345 -1.0242505],0.06654968857765198
108,Tony Stark,iron_man_3.txt,"Cool it, will you, Jarvis?",0.35,[ 1.583484 -0.744728],[ 1.6293436 -1.7115666],0.10969425737857819
109,Tony Stark,iron_man_3.txt,Come on. I ain't scared of you.,0.0,[ 1.5524395  -0.70416206],[ 1.2874869 -1.2631956],0.17691317200660706
110,Tony Stark,iron_man_3.txt,I'm the best.,1.0,[-0.32952762  1.0178918 ],[ 1.4868976 -1.3815917],0.17211492359638214
111,JARVIS,iron_man_3.txt,"As always, sir, a great pleasure watching you work.",0.8,[-0.6336224  1.0365808],[ 1.500482  -1.5546428],0.17208297550678253
112,Tony Stark,iron_man_3.txt,[voice over] And I guess seventy-two hours isn't a long time between siesta's. Didn't think it could get any worse. Then I had to go and turn on the TV.,-0.225,[ 1.5331185 -0.5687292],[ 1.8416144 -1.6805303],0.02638944983482361
113,Tony Stark,iron_man_3.txt,[voice over] That's when he happened.,0.0,[0.708147   0.09161906],[ 1.7975817 -1.7503189],0.02354377508163452
114,The Mandarin,iron_man_3.txt,"Some people call me a terrorist, I consider myself a teacher. America, ready for another lesson. In 1864 in Sand Creek Colorado the U.S. military waited till the friendly Cheyenne braves all gone hunting, waited to attack and slaughter their families left behind, and claim their land. Thirty-nine hours ago the Ali Al Salem Air Base in Kuwait was attacked. I...I...I did that. A quaint military church filled with wives and children, of course. The soldiers were out on maneuvers, the braves were away. President Ellis, you continue to resist my attempts to educate you, sir. And now, you've missed me again. You know who I am, you don't know where I am, and you'll never see me coming.",-0.053125,[ 0.94570243 -0.4158928 ],[ 0.8856975 -1.0589433],0.11169126629829407
115,Colonel James Rhodes,iron_man_3.txt,"It tested well with focus groups, alright?",0.0,[-1.2511789  1.5024474],[ 2.0782537 -2.0822575],0.025220900774002075
116,Tony Stark,iron_man_3.txt,[putting on a mocking voice] I am Iron Patriot...,0.0,[ 0.8335634  -0.09289585],[ 1.7359718 -1.8624586],0.05733725428581238
117,Colonel James Rhodes,iron_man_3.txt,"Listen, War Machine was a little too aggressive, alright? This sends a better message.",0.15625,[0.49308714 0.0143868 ],[ 1.7468175 -1.7684491],0.033011674880981445
118,Tony Stark,iron_man_3.txt,"So what's really goin' on? With Mandarin. Seriously, can we talk about this guy?",-0.0666666666666666,[ 2.0030003 -1.2965454],[ 1.523259  -1.6136376],0.07764548063278198
119,Colonel James Rhodes,iron_man_3.txt,"It's classified information, Tony. Okay, there have been nine bombings.",0.5,[-0.35543787  0.6587418 ],[ 1.5688969 -1.7462022],0.023489058017730713
120,Tony Stark,iron_man_3.txt,Nine.,0.0,[ 0.7480709  -0.13309246],[ 0.8946574  -0.82963026],0.026031464338302612
121,Colonel James Rhodes,iron_man_3.txt,"The public only knows about three. Here's the thing, nobody can ID a device. There's no bomb casings.",0.0,[0.43615165 0.03161939],[ 1.6987177 -1.7880126],0.017269432544708252
122,Tony Stark,iron_man_3.txt,"You know I can help, just ask. I got a ton of new tech, I got a prehensile, I got a...I got a new bomb disposal. Catches explosions mid-air.",0.1363636363636363,[ 1.6545923 -0.9815953],[ 1.8191841 -1.6706582],0.05749082565307617
123,Colonel James Rhodes,iron_man_3.txt,When's the last time you got a good night's sleep?,0.35,[ 1.9904314 -1.1204109],[ 1.7486304 -1.7237586],0.11601483821868896
124,Tony Stark,iron_man_3.txt,Einstein slept three hours a year. Look what he did?,0.0,[-0.3800172   0.62112033],[ 1.3777146 -1.4610454],0.04336583614349365
125,Colonel James Rhodes,iron_man_3.txt,"People are concerned about you, Tony. I'm concerned about you.",0.0,[0.2458558  0.23350164],[ 2.0190675 -2.105778 ],0.17522624135017395
126,Tony Stark,iron_man_3.txt,You're gonna come at me like that?,0.0,[ 0.8534538  -0.07165298],[ 1.580827  -1.5567778],0.17453449964523315
127,Colonel James Rhodes,iron_man_3.txt,"No. No, look, I'm not trying to be a dic...",0.0,[ 1.5304755 -0.8685373],[ 1.6373758 -1.6059288],0.10369104146957397
128,Colonel James Rhodes,iron_man_3.txt,...tator.,0.0,[0.517724  0.1675382],[ 1.0656949 -1.0088023],0.028752535581588745
129,Tony Stark,iron_man_3.txt,"If Richard doesn't mind. [to Rhodes] You alright with this, Dick?",0.0,[ 2.061301 -1.353122],[ 1.5862446 -1.8427949],0.14987102150917053
130,Colonel James Rhodes,iron_man_3.txt,Fine with me.,0.4166666666666667,[0.3955103 0.3233651],[ 1.0703946 -1.0813361],0.16911496222019196
131,Tony Stark,iron_man_3.txt,[To the girl] What's your name?,0.0,[ 2.11118   -1.1281599],[ 1.1781756 -1.3092319],0.16692668199539185
132,Tony Stark,iron_man_3.txt,"I loved you in A Christmas Story, by the way.",0.7,[ 0.74668294 -0.12608123],[ 1.8463563 -1.8026425],0.1714620143175125
133,Colonel James Rhodes,iron_man_3.txt,"Listen, the Pentagon is scared. After what happened in New York... aliens, come on. They need to look strong. Stopping the Mandarin is priority, but it's not...",0.2848484848484848,[0.12065963 0.55384606],[ 0.45010036 -0.5590835 ],0.03340369462966919
134,Tony Stark,iron_man_3.txt,"It's not superhero business, I get it.",0.0,[0.21365035 0.2395511 ],[ 1.542173  -1.4868809],0.042263031005859375
135,Colonel James Rhodes,iron_man_3.txt,"No, it's not, quite frankly. It's American business.",0.0,[0.17759705 0.05591982],[ 1.4815587 -1.3809661],0.0552409291267395
136,Tony Stark,iron_man_3.txt,That's why I said I...got it.,0.0,[ 0.8670798  -0.32166052],[ 1.7515475 -1.6529368],0.08977222442626953
137,Colonel James Rhodes,iron_man_3.txt,Are you okay?,0.5,[ 2.1348462 -1.2184303],[ 1.7840706 -1.8255793],0.1370542347431183
138,Tony Stark,iron_man_3.txt,I broke the crayon.,0.0,[0.77148736 0.02087997],[ 1.7955703 -1.5898793],0.02553221583366394
139,Colonel James Rhodes,iron_man_3.txt,Take it easy. Tony...,0.4333333333333333,[ 1.6850946  -0.87202495],[ 1.8237988 -1.8350831],0.04653477668762207
140,Colonel James Rhodes,iron_man_3.txt,Wait a minute! Tony!,0.0,[0.6075456  0.11368101],[ 1.6052244 -1.6595279],0.047993868589401245
141,Tony Stark,iron_man_3.txt,What'd he say?!,0.0,[ 1.8335221 -0.955287 ],[ 1.7836683 -1.6972734],0.06649374961853027
142,Colonel James Rhodes,iron_man_3.txt,Tony!,0.0,[0.22504413 0.42607108],[ 1.1232215 -1.1137425],0.027603864669799805
143,Tony Stark,iron_man_3.txt,Sorry. Have to check on the suit...make sure...okay.,-0.5,[ 1.6341269 -1.0301743],[ 1.7094516 -1.7852979],0.041676878929138184
144,Tony Stark,iron_man_3.txt,"Check the heart, check the...check the...is it the brain?",0.0,[ 2.0756307 -1.3459998],[ 1.7527515 -1.7246166],0.04325506091117859
145,JARVIS,iron_man_3.txt,No sign of cardiac analomy or unusual brain activity.,0.075,[0.678453   0.04640127],[ 1.6387523 -1.7847673],0.16730426251888275
146,Tony Stark,iron_man_3.txt,"Okay, so I was poisoned?",0.5,[-0.2899677   0.65694517],[ 1.7246217 -1.825446 ],0.07086467742919922
147,Tony Stark,iron_man_3.txt,Me?,0.0,[ 1.7062445  -0.85600704],[ 1.3731533 -1.2985487],0.08874547481536865
148,Colonel James Rhodes,iron_man_3.txt,"Come on, man. This isn't a good look, open up.",0.35,[ 1.5754315  -0.78809863],[ 1.3359632 -1.3144501],0.0759243369102478
149,Tony Stark,iron_man_3.txt,"Sorry, I gotta split.",-0.5,[ 0.8272608  -0.00252996],[ 1.5094727 -1.4283556],0.0838647186756134
150,Happy Hogan,iron_man_3.txt,"Badge. Badge. Come on, badge. Badge, guys. I put a memo in the toilet, come on. [referring to Tony's robots as Hogan meets with Pepper] Tony has got them in his basement, they're wearing party hats. This is an asset that we can put to use.",-0.0333333333333333,[ 1.5263883  -0.81655663],[ 1.2648678 -1.3136115],0.0902954638004303
151,Pepper Potts,iron_man_3.txt,"Uh-huh. So, you're suggesting that I replace the entire janitorial staff with robots?",0.0,[-0.6322119   0.85158396],[ 1.7633536 -1.6828532],0.037743210792541504
152,Happy Hogan,iron_man_3.txt,What I'm saying is that the human element of Human Resources is our biggest point of vulnerability. We should start phasing it out immediately.,0.0,[ 0.6559535  -0.15795317],[ 1.8231356 -1.6595005],0.030337005853652954
153,Pepper Potts,iron_man_3.txt,What!?,0.0,[ 0.83081675 -0.02250028],[ 1.1688625 -1.1043874],0.032210320234298706
154,Happy Hogan,iron_man_3.txt,"[to another employee as Hogan walks past them] Excuse me, Bambi.",-0.15,[ 0.7202944 -0.1478416],[ 1.8755656 -1.9115859],0.12122681736946106
155,Pepper Potts,iron_man_3.txt,[Hogan points to his badge] Did you just say that?,0.0,[ 1.5181068  -0.76558524],[ 1.7451273 -1.8905264],0.04000958800315857
156,Happy Hogan,iron_man_3.txt,Security.,0.0,[ 0.75404125 -0.11096101],[ 1.0090163 -0.9513203],0.02455851435661316
157,Pepper Potts,iron_man_3.txt,Happy?,0.8,[ 1.4615155 -0.768221 ],[ 1.4980849 -1.5224272],0.09144839644432068
158,Happy Hogan,iron_man_3.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
159,Pepper Potts,iron_man_3.txt,"Okay, I am thrilled that you're now the Head of Security, okay? It is the perfect position for you.",0.65,[-1.4181799  1.698712 ],[ 1.820451  -1.8017259],0.17172423005104065
160,Happy Hogan,iron_man_3.txt,Thank you.,0.0,[-0.3281238   0.90289474],[ 1.3803478 -1.3589175],0.16198284924030304
161,Pepper Potts,iron_man_3.txt,However...,0.0,[0.58270633 0.03976714],[ 1.170811  -1.1069773],0.025442063808441162
162,Happy Hogan,iron_man_3.txt,I do appreciate it,0.0,[0.37841976 0.21170062],[ 1.5160817 -1.5323063],0.17210674285888672
163,Pepper Potts,iron_man_3.txt,Since you've taken the post...,0.0,[ 1.0686586  -0.54283434],[ 1.9200047 -1.9944268],0.05238693952560425
164,Happy Hogan,iron_man_3.txt,You don't have to thank me.,0.0,[ 1.3295754 -0.6021335],[ 1.5354655 -1.4186188],0.16578581929206848
