Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
PRICE,"It looks that way, doesn't it?

McDERMOTT 
(Staring at retreating waiter) 
Did he just take our plates away?",0.0,[ 0.8290146  -0.20048803],[ 1.7186536 -1.7705464],0.0939511358737945,-6.71334171295166,-6.216048240661621,-6.022303104400635,-4.631051540374756,-4.914876937866211,-6.514422416687012,-0.8605760931968689,-0.7803431153297424,-7.096481800079346,-6.109288215637207,-5.7278923988342285,-6.990412712097168,-7.144846439361572,-6.487112045288086,-6.795048236846924,-7.433521270751953,-8.034531593322754,-6.853359699249268,-7.004774570465088,-7.391441345214844,-5.976773738861084,-9.3995943069458,-4.960878372192383,-8.467572212219238,-7.745126247406006,-6.660843372344971,-5.226986408233643,0.6519007682800293
PRICE,"He took them away because the portions are so small he 
probably thought we were finished. God, I hate this place. 
This is a chicks' restaurant. Why aren't we at Dorsia?

McDERMOTT 
Because Bateman won't give the maitre d' head.
(He guffaws)

Bateman throws a swizzle stick at him.

McDermott scans the room, settling on a handsome young man
with slicked-back hair and horn-rimmed glasses.

McDERMOTT 
Is that Reed Robinson over there?",-0.1125,[ 1.1964954 -0.6464386],[ 0.5762649 -0.5805578],0.1158815622329711,-5.871640205383301,-5.981636047363281,-0.1141519695520401,-1.1662039756774902,-5.168401718139648,-6.333033561706543,-3.0512499809265137,-2.451037645339966,-6.998831748962402,-4.366766452789307,-3.5769073963165283,-4.12350606918335,-5.81837797164917,-6.5942230224609375,-6.0278215408325195,-8.18437385559082,-7.202253818511963,-6.7676591873168945,-6.167871952056885,-7.010927200317383,-6.659557342529297,-8.319689750671387,-5.574573516845703,-8.654271125793457,-7.794439792633057,-5.545049667358398,-5.243013858795166,-0.6409080028533936
PRICE,"Are you freebasing or what? That's not Robinson.

McDERMOTT 
Who is it then?",0.0,[ 2.0170336 -1.3978641],[ 1.3912196 -1.5641156],0.0921812057495117,-6.8533220291137695,-6.647366046905518,-5.705728530883789,-4.156893253326416,-5.011131763458252,-6.830688953399658,-0.1846906691789627,-0.8531056642532349,-7.215834140777588,-5.688634395599365,-4.062939167022705,-6.439770221710205,-6.870903491973877,-6.720147132873535,-6.807240962982178,-7.414971351623535,-8.2061767578125,-7.281044960021973,-6.945137023925781,-7.627201557159424,-6.18928337097168,-9.674219131469727,-5.018588542938232,-8.853394508361816,-7.934814453125,-6.812955379486084,-4.93039608001709,0.3558213412761688
PRICE,That's Paul Owen.,0.0,[0.5907052 0.306855 ],[ 1.3730652 -1.4187505],0.0909416675567627,-5.562534809112549,-6.440487384796143,-6.174645900726318,-5.001743316650391,-3.909285068511963,-7.188712120056152,-6.081859111785889,-6.537533760070801,-7.202674865722656,-6.055724620819092,-5.864720344543457,-6.344533920288086,-7.44389533996582,-6.051573276519775,-6.578949451446533,-7.315025329589844,-8.096000671386719,-6.502170562744141,-7.161276340484619,-8.046666145324707,-6.22054386138916,-7.850704193115234,-4.765588283538818,-7.983266353607178,-8.340998649597168,-6.589986801147461,-6.646289348602295,3.1702966690063477
BATEMAN,"That's not Paul Owen. Paul Owen's on the other side of the
room. Over there.

He points to another handsome young man with slicked-back 
hair and horn-rimmed glasses.

McDERMOTT 
Who is he with?",0.1583333333333333,[ 1.4256006  -0.95259374],[ 1.5428153 -1.6758239],0.0994810461997985,-5.8200273513793945,-6.8440351486206055,-5.949305057525635,-4.375877857208252,-4.322214126586914,-7.18629264831543,-2.4527668952941895,-2.770826578140259,-7.544013977050781,-5.464970111846924,-3.584418773651123,-6.708257675170898,-7.317545413970947,-6.498219013214111,-7.127116680145264,-8.010451316833496,-8.258915901184082,-7.214809417724609,-7.162992477416992,-7.952472686767578,-6.581449031829834,-9.100350379943848,-4.856675624847412,-8.631500244140625,-8.486482620239258,-6.939113140106201,-5.439182758331299,1.885391354560852
PRICE,"(Distracted by the waitress's 
cleavage as she bends over to 
uncork a bottle of wine � the 
waitress glares at him) 
Some weasel from Kicker Peabody.

Van Patten returns.",0.0,[ 1.1386954 -0.8015134],[ 0.601606  -0.6110153],0.1090062260627746,-5.811592102050781,-5.4219651222229,-5.4542317390441895,-4.711466312408447,-4.603570938110352,-6.404597282409668,-6.276601791381836,-6.6738080978393555,-6.836615085601807,-5.581170082092285,-5.600437641143799,-5.906695365905762,-6.738129615783691,-5.985002040863037,-5.595199108123779,-6.927544116973877,-7.260981559753418,-5.864604949951172,-6.939993858337402,-7.262094974517822,-6.169552326202393,-7.546089172363281,-4.988790512084961,-7.649842739105225,-7.493226051330566,-5.717811584472656,-6.62995719909668,3.3432836532592773
VAN PATTEN,"They don't have a good bathroom to do coke in.

McDERMOTT 
Are you sure that's Paul Owen over there?",0.6,[ 1.2648132 -0.7071286],[ 1.2753185 -1.3199538],0.0910471379756927,-6.164700508117676,-7.157057762145996,-5.095216751098633,-3.177875280380249,-4.668635368347168,-5.642845630645752,-1.613518238067627,-1.3996940851211548,-6.701028823852539,-3.297940254211426,-1.1178674697875977,-6.1998186111450195,-6.162127494812012,-6.7517499923706055,-6.087173938751221,-7.959819793701172,-7.362649917602539,-7.076323986053467,-7.019830226898193,-6.286646366119385,-5.96410608291626,-9.052166938781738,-5.094011306762695,-7.880637168884277,-7.192831039428711,-5.226412296295166,-5.353923797607422,0.2812032699584961
PRICE,"Yes. McDufus, I am.

McDERMOTT 
He's handling the Fisher account.",0.0,[ 0.93172956 -0.55518544],[ 2.0425475 -2.1782389],0.0932022929191589,-5.591824054718018,-6.503604412078857,-6.8065009117126465,-5.6529316902160645,-1.6761640310287476,-7.065947532653809,-6.700133323669434,-7.066051483154297,-7.347013473510742,-6.8871378898620605,-5.994333744049072,-7.179961204528809,-8.497782707214355,-5.740574836730957,-7.6535115242004395,-7.230593681335449,-8.78563404083252,-6.061792373657227,-6.315519332885742,-8.713251113891602,-6.027605056762695,-7.941619873046875,-4.653382301330566,-7.687497138977051,-8.84415340423584,-7.410590171813965,-7.343886375427246,1.6998941898345947
PRICE,"Lucky bastard.

McDERMOTT 
Lucky Jew bastard.",0.3333333333333333,[0.12338634 0.27300555],[ 0.36741433 -0.5048672 ],0.0939100980758667,-3.15429949760437,-4.863498687744141,-0.11131814122200012,-0.3613450825214386,-3.9952313899993896,-5.466048240661621,-6.957867622375488,-7.1658477783203125,-6.2015299797058105,-3.6735196113586426,-4.675664901733398,-3.73829984664917,-5.4990410804748535,-5.513723373413086,-6.83103609085083,-5.9117889404296875,-6.730427265167236,-3.8905692100524902,-6.470036506652832,-7.452645301818848,-5.303892135620117,-5.220779895782471,-4.976108551025391,-6.179408550262451,-7.365045547485352,-5.446227550506592,-5.855996608734131,-2.3236162662506104
BATEMAN,"Oh Jesus, McDermott, what does that have to do with 
anything?

McDERMOTT 
Listen. I've seen the bastard sitting in his office on the
phone with CEOs, spinning a fucking menorah. The 
bastard brought a Hanukkah bush into the office last December.",-0.3,[ 1.1476252  -0.61657935],[ 1.054823  -1.1597549],0.0932393968105316,-6.375595569610596,-4.9344964027404785,-0.11465542018413544,-0.32707640528678894,-5.187412261962891,-6.541845798492432,-4.384632587432861,-3.6982104778289795,-6.672510623931885,-4.632058620452881,-4.607629299163818,-4.168343544006348,-5.813272953033447,-5.965235233306885,-6.735962390899658,-7.998841285705566,-7.57418966293335,-6.0457258224487305,-6.929041862487793,-7.183498859405518,-6.201389312744141,-7.793344974517822,-5.342680931091309,-8.272967338562012,-8.29041862487793,-6.278311252593994,-4.9282379150390625,-1.0492663383483887
BATEMAN,"You spin a dreidel, McDermott, not a menorah. 
You spin a dreidel.

McDERMOTT 
Oh my God. Bateman, do you want me to fry you up
some fucking potato pancakes? Some latkes?",-0.6,[ 0.9826045  -0.43963304],[ 0.6645554 -0.8185709],0.1111804246902465,-6.342156887054443,-4.670124530792236,-1.9981991052627563,-1.5187971591949463,-5.572105407714844,-6.598094940185547,-3.689199924468994,-1.8211233615875244,-5.90522575378418,-5.075419902801514,-5.235723972320557,-4.805580139160156,-6.1448445320129395,-4.994367599487305,-6.598840713500977,-8.12545108795166,-7.695919990539551,-6.111586093902588,-6.608738899230957,-7.277752876281738,-5.9788970947265625,-8.450066566467285,-5.72451639175415,-8.24499225616455,-8.31946086883545,-6.919794082641602,-3.5441112518310547,0.07304704934358597
BATEMAN,"No. Just cool it with the anti-Semitic remarks.

McDERMOTT 
Oh I forgot. Bateman's dating someone from the",0.35,[0.31513512 0.15306574],[ 1.2053565 -1.4138509],0.0925114154815673,-6.846775054931641,-5.879514694213867,-5.907106876373291,-3.363109588623047,-2.6100878715515137,-6.340919494628906,-4.952366828918457,-7.440730571746826,-7.392133712768555,-4.509911060333252,-1.6736629009246826,-6.4752397537231445,-5.781473636627197,-7.287782669067383,-7.044171333312988,-7.393320083618164,-7.796693325042725,-6.26698112487793,-7.332185745239258,-7.259540557861328,-5.625486850738525,-7.5335798263549805,-1.836597204208374,-6.505899906158447,-7.069769859313965,-6.193586349487305,-6.532442092895508,0.7595100998878479
PRICE,"The voice of reason. The boy next door. And speaking 
of reasonable...

He shows McDermott the bill for the meal.

McDERMOTT 
Only $470.",0.0666666666666666,[ 0.72572964 -0.3373548 ],[ 1.9336752 -1.9983169],0.0990055203437805,-5.814393043518066,-6.457963943481445,-6.0839314460754395,-4.515775680541992,-4.05832052230835,-6.883476257324219,-6.430780410766602,-7.03950309753418,-7.1190361976623535,-5.6650776863098145,-5.547821521759033,-6.468654632568359,-7.54865026473999,-6.676234245300293,-7.066505432128906,-7.082216739654541,-8.226530075073242,-6.694217205047607,-7.490545272827148,-8.262191772460938,-6.067272663116455,-8.082755088806152,-4.844108581542969,-8.002256393432617,-8.214049339294434,-6.498481273651123,-7.302253723144531,3.2383108139038086
VAN PATTEN,"(Without irony) 
Not bad.

The others murmur agreement. Four platinum Amex cards slap
down on the table.",0.0972222222222221,[ 0.7853357  -0.02612083],[ 1.625839 -1.702628],0.0920817852020263,-4.730156898498535,-6.604042053222656,-6.837795734405518,-4.822163105010986,0.46017876267433167,-6.603049278259277,-6.001633167266846,-6.442923545837402,-6.9130539894104,-6.2789387702941895,-5.041688442230225,-6.735718727111816,-8.444135665893555,-6.83289098739624,-8.144797325134277,-6.981048583984375,-9.009210586547852,-6.635438919067383,-6.494905471801758,-8.872513771057129,-4.95890474319458,-7.819794654846191,-4.36760950088501,-7.279413223266602,-8.710054397583008,-7.684083938598633,-7.700084209442139,-0.08148518204689026
VAN PATTEN,"Oh God, I was there. I don't need to hear this 
story again.

McDERMOTT 
But I never told you what happened afterwards. So 
okay, I pick up this Vassar chick at Tunnel-hot number, big 
tits, great legs, this chick was a little hardbody-and so I 
buy her a couple of champagne kirs and she's in the city on 
spring break and she's practically blowing me in the 
Chandelier Room and so I take her back to my place-",0.2225,[ 1.7245886 -1.1705487],[ 0.20839304 -0.18307205],0.1139864325523376,-2.902837038040161,-6.2779741287231445,-6.2689208984375,-3.2753794193267822,-2.708069086074829,-8.191575050354004,-6.260909080505371,-7.34394645690918,-6.048874378204346,-3.0671117305755615,-3.081882953643799,-5.539960861206055,-5.920327663421631,-4.158633708953857,-7.191084861755371,-6.629169940948486,-7.506855010986328,-5.289146900177002,-6.279848098754883,-7.617034912109375,-6.0200300216674805,-5.789939880371094,-2.835805892944336,-5.940596103668213,-8.273603439331055,-6.553699016571045,-3.913498878479004,0.2307625561952591
BATEMAN,"Whoa, wait. May I ask where Pamela is during all 
this?

McDERMOTT 
Oh fuck you. I want a blowjob, Bate-man. I want a chick 
who's gonna let me-",-0.4,[ 1.4155549 -0.8888117],[-0.2642588  0.1987196],0.0914138257503509,-5.990455627441406,-5.33154296875,-3.343209981918335,-2.584627389907837,-4.490878105163574,-5.999843597412109,-4.4509782791137695,-1.5072935819625854,-1.7477813959121704,-4.946401119232178,-5.47447395324707,-5.219415664672852,-6.828497409820557,-3.486570358276367,-6.585143089294434,-7.850284576416016,-7.566034317016602,-5.734104156494141,-5.0411224365234375,-7.029541969299316,-5.22426176071167,-8.095027923583984,-5.883431434631348,-7.748439788818359,-7.485004425048828,-6.197590351104736,-4.639251232147217,-0.6651104092597961
VAN PATTEN,"(Putting his hands over his ears) 
I don't want to hear this. He's going to say something 
disgusting.

McDERMOTT 
You prude. Listen, we're not gonna invest in a co-op 
together or jet down to Saint Bart's. I just want some 
chick whose face I can sit on for thirty, forty minutes.

Price throws a cigar at McDermott, who catches it.

McDERMOTT 
Anyway, so we're back at my place and listen to 
this. She's had enough champagne by now to get a fucking 
rhino tipsy, and get this-",-0.3511111111111111,[ 1.6639398 -1.1197797],[ 0.7562103 -0.8023172],0.1157839745283126,-6.795625686645508,-5.337411403656006,-2.324507236480713,-0.25003781914711,-4.406047821044922,-6.127132892608643,-5.9753522872924805,-6.068380355834961,-5.229344844818115,-3.692791700363159,-1.733237624168396,-3.1667919158935547,-5.661506175994873,-6.580310344696045,-6.9412055015563965,-7.581422328948975,-8.149200439453125,-6.600582122802734,-7.646808624267578,-7.579191207885742,-5.709349155426025,-7.961653232574463,-5.335742950439453,-7.831606388092041,-7.749065399169922,-6.148266315460205,-6.944487571716309,-0.6720197796821594
VAN PATTEN,"She let you fuck her without a condom?

McDERMOTT 
This is a Vassar girl. She's not from Queens. She 
would only-are you ready? 
(Dramatic pause) 
She would only give me a handjob, and get this...she kept 
her glove on.

The men sit in shocked, horrified silence.

ALL IN UNISON Never date a Vassar girl.",-0.2666666666666666,[ 1.1914169 -0.737039 ],[-0.09907131  0.04013855],0.0631476789712905,-5.84901762008667,-5.4888105392456055,-5.006368160247803,-4.204038619995117,-4.426802635192871,-6.784387588500977,-4.541083335876465,-3.6228115558624268,-6.839707851409912,-5.682046413421631,-5.588217258453369,-4.822916030883789,-5.791224956512451,-5.2848992347717285,-3.9315640926361084,-8.036524772644043,-7.054417133331299,-6.366926193237305,-7.064126968383789,-6.539178848266602,-6.394689083099365,-7.804155349731445,-4.95195198059082,-7.7111687660217285,-8.092801094055176,-6.089603900909424,-3.9825944900512695,2.077383041381836
PRICE,"(Offering card) 
You take Amex, dude?

The man stumbles away. The club DOORMAN, seeing the limousine, 
unhooks the 
velvet rope and welcomes them inside.",0.0,[ 1.4491767 -0.962342 ],[ 1.5181094 -1.6957678],0.1024630069732666,-5.9555511474609375,-6.0116167068481445,-6.102324962615967,-5.076060771942139,-4.041390419006348,-5.534035682678223,-6.329710006713867,-6.091771125793457,-6.281763553619385,-6.241780757904053,-6.304972171783447,-6.638299942016602,-7.591196537017822,-5.750183582305908,-6.760157585144043,-6.6786065101623535,-7.848083972930908,-5.560210227966309,-6.317957878112793,-7.827494144439697,-5.806446075439453,-7.820120334625244,-5.570809841156006,-7.556387424468994,-7.731651306152344,-6.491424560546875,-7.1842756271362305,3.330988645553589
PRICE,"There's this theory out now that if you can catch the 
AIDS virus through having sex with someone who is infected, 
then you can also catch anything-Alzheimer's, muscular 
dystrophy, hemophilia, leukemia, diabetes, dyslexia, for 
Christ's sake-you can get dyslexia from pussy-",0.0,[ 0.41665104 -0.1954214 ],[ 0.03693664 -0.18794304],0.1090144366025924,-6.2117719650268555,-6.207078456878662,-7.635476112365723,-5.665187358856201,-2.0129096508026123,-6.614208698272705,-4.830198287963867,-5.731308937072754,-6.3691582679748535,-6.135338306427002,-5.536291599273682,-6.699802398681641,-7.835933208465576,-6.517604351043701,-6.8779520988464355,-7.5416059494018555,-8.228862762451172,-6.466339588165283,-6.403017997741699,-7.621789932250977,-4.406697750091553,-8.053910255432129,-3.1591174602508545,-7.2193989753723145,-7.907018661499023,-6.660092353820801,-6.774036884307861,2.06954288482666
BATEMAN,"I'm not sure, guy, but I don't think dyslexia is a 
virus.",-0.25,[ 1.550434  -0.9216374],[ 1.7291609 -1.748162 ],0.0879773795604705,-5.516244888305664,-5.976317405700684,-5.890071392059326,-4.29788875579834,-3.000656843185425,-5.494639873504639,1.6655129194259644,-4.601797103881836,-5.923704624176025,-4.971192836761475,-2.2079551219940186,-5.853772163391113,-6.253301620483398,-5.976099014282227,-5.747329235076904,-4.706780433654785,-7.543890953063965,-4.978935241699219,-5.341821670532227,-5.784069061279297,-4.59837007522583,-7.343654632568359,-3.5056605339050293,-6.427992343902588,-6.0552215576171875,-6.213856220245361,-5.920548915863037,-1.7596049308776855
PRICE,"Oh, who knows? They don't know that. Prove it.

Price and Bateman finally get a stall and rush in. Price is 
sweating.",0.0,[ 1.4892647 -0.7377301],[ 1.5354766 -1.4500726],0.0908363163471221,-6.961982250213623,-6.569188117980957,-6.274589538574219,-4.063928604125977,-4.005209445953369,-7.23948860168457,-2.6121058464050293,-2.78466796875,-7.268307209014893,-5.248469829559326,-4.652176380157471,-6.426093578338623,-6.60991096496582,-6.567972660064697,-6.8232502937316895,-8.313146591186523,-8.017613410949707,-7.363128662109375,-7.763213634490967,-7.569972991943359,-6.136152744293213,-9.012792587280273,-3.9999923706054688,-8.271133422851562,-8.02259349822998,-6.540980339050293,-5.016587257385254,1.7905516624450684
PRICE,"I'm shaking. You open it.

Bateman opens a tiny packet of coke.",0.0,[ 1.4302793 -0.7680533],[ 1.9390937 -1.8936883],0.091501384973526,-6.106510162353516,-5.72324275970459,-5.736229419708252,-4.5793046951293945,-3.936326742172241,-5.172253608703613,-6.015844821929932,-5.80579137802124,-5.54207706451416,-5.647315502166748,-6.535245418548584,-5.233799934387207,-6.345951557159424,-4.43256950378418,-2.5678980350494385,-7.595280647277832,-6.460937023162842,-5.274361610412598,-6.430618762969971,-4.501070499420166,-5.4212565422058105,-7.054457664489746,-4.478334426879883,-6.543964862823486,-8.011674880981445,-4.8215556144714355,-5.072534561157227,1.6163424253463745
PRICE,"Jeez. That's not a helluva lot, is it?",0.0,[ 1.633989   -0.89819074],[ 1.3554769 -1.3782197],0.0905909240245819,-5.845413684844971,-3.485710859298706,-4.1565070152282715,-1.3419008255004883,-3.7468068599700928,-6.568904399871826,-0.9687045812606812,-1.161183476448059,-6.691383361816406,-4.20231294631958,-1.4910037517547607,-4.706599235534668,-5.199995517730713,-5.929926872253418,-6.860372543334961,-8.253555297851562,-7.80990743637085,-5.9604387283325195,-7.568716049194336,-6.514976501464844,-5.790542125701904,-8.308993339538574,-3.8938586711883545,-7.655256271362305,-7.766919136047363,-6.61668586730957,-4.396478652954102,-0.973978579044342
BATEMAN,Maybe it's just the light.,0.4,[ 1.2314087 -0.5398651],[ 1.5496393 -1.513312 ],0.0899110436439514,-6.625373363494873,-6.678033828735352,-6.399623394012451,-4.590704441070557,-3.748138904571533,-6.335310935974121,0.7213406562805176,-3.524925708770752,-6.570298194885254,-5.370610237121582,-4.5671820640563965,-6.163836479187012,-6.582622051239014,-6.850658416748047,-6.162095546722412,-6.412539005279541,-7.68187952041626,-6.640808582305908,-6.246085166931152,-6.501801013946533,-4.857468605041504,-8.376745223999023,-2.9725704193115234,-7.545638084411621,-6.756206512451172,-6.250377655029297,-5.760950088500977,0.32785290479660034
PRICE,"Is he fucking selling it by the milligram? (He dips 
the corner of his Amex card in the packet and takes a snort) 
Oh my God...",-0.6,[ 1.2517382 -0.7349334],[ 1.4242228 -1.5159631],0.0926639437675476,-5.643863677978516,-4.382436752319336,-1.7001274824142456,-2.0906760692596436,-5.847479820251465,-7.046691417694092,-3.0039398670196533,-1.2099287509918213,-6.473120212554932,-4.802002429962158,-5.2518630027771,-4.621687412261963,-5.503817081451416,-4.015139102935791,-5.483088970184326,-7.75360107421875,-7.012094020843506,-5.490841865539551,-5.73444128036499,-6.386958122253418,-6.282919883728027,-7.95475959777832,-5.260961532592773,-7.973731517791748,-8.061676025390625,-6.316173553466797,-1.3774341344833374,-0.7295755743980408
